sample_name,ensemble_prob_mean,num_models_used
7FEE-filtered_combined_matrix,0.8714571801029153,50
7FIY-filtered_combined_matrix,0.8155352540621557,50
7FJD-filtered_combined_matrix,0.4627465850836368,50
7FJE-filtered_combined_matrix,0.3979608294789527,50
7LJC-filtered_combined_matrix,0.7917803424134576,50
7LKP-filtered_combined_matrix,0.5854347072391338,50
7M5X-filtered_combined_matrix,0.7849935811890004,50
7NEQ-filtered_combined_matrix,0.8451212449255369,50
7OCA-filtered_combined_matrix,0.7374682457643941,50
7P02-filtered_combined_matrix,0.45656814347227404,50
7SHE-filtered_combined_matrix,0.809422169540603,50
7SHF-filtered_combined_matrix,0.8901523048436544,50
7SK7-filtered_combined_matrix,0.2910356836166651,50
7SMQ-filtered_combined_matrix,0.7609820370011773,50
7SMS-filtered_combined_matrix,0.8393930560607685,50
7SMT-filtered_combined_matrix,0.7827539521267929,50
7TBW-filtered_combined_matrix,0.7270602163785632,50
7TY4-filtered_combined_matrix,0.7132113636932033,50
7TY8-filtered_combined_matrix,0.797723526813626,50
7UHG-filtered_combined_matrix,0.7808090914568536,50
7URA-filtered_combined_matrix,0.7740655590176481,50
7VAB-filtered_combined_matrix,0.8432549141516322,50
7VDH-filtered_combined_matrix,0.7318540435530925,50
7VDL-filtered_combined_matrix,0.6868418241066688,50
7VGZ-filtered_combined_matrix,0.8663886791252058,50
7VL9-filtered_combined_matrix,0.8229679477749854,50
7VOD-filtered_combined_matrix,0.6177612588702843,50
7VR7-filtered_combined_matrix,0.5906908984265331,50
7VV4-filtered_combined_matrix,0.7948826018928672,50
7WC4-filtered_combined_matrix,0.6564772186340482,50
7WGD-filtered_combined_matrix,0.7276065678849171,50
7WGT-filtered_combined_matrix,0.7171351196792213,50
7WQ4-filtered_combined_matrix,0.7043166651593878,50
7WU5-filtered_combined_matrix,0.7968714193887853,50
7WYZ-filtered_combined_matrix,0.39649739004082807,50
7X22-filtered_combined_matrix,0.5740800209061936,50
7XER-filtered_combined_matrix,0.721401611217873,50
7XVF-filtered_combined_matrix,0.7609134272407272,50
7Y5X-filtered_combined_matrix,0.7990887763625448,50
8BI0-filtered_combined_matrix,0.8451580961413037,50
8C9W-filtered_combined_matrix,0.09142200689040104,50
8CRR-filtered_combined_matrix,0.4197942765419775,50
8DPH-filtered_combined_matrix,0.7493762326850224,50
8EOG-filtered_combined_matrix,0.8190162217328123,50
8EPL-filtered_combined_matrix,0.6707199471857819,50
8FD7-filtered_combined_matrix,0.8439773287559886,50
8FHS-filtered_combined_matrix,0.6875245339946088,50
8H0Q-filtered_combined_matrix,0.8128604671212873,50
8HAF-filtered_combined_matrix,0.8313369659471515,50
8HNK-filtered_combined_matrix,0.8244933322547416,50
8IJW-filtered_combined_matrix,0.8007241532588039,50
8J6Q-filtered_combined_matrix,0.7127919838768855,50
8J7M-filtered_combined_matrix,0.07250919870245026,50
8JBK-filtered_combined_matrix,0.32850180750782104,50
8JKV-filtered_combined_matrix,0.6657502707365113,50
8JZS-filtered_combined_matrix,0.47774898617822836,50
8K9R-filtered_combined_matrix,0.6402522256164904,50
8PKM-filtered_combined_matrix,0.9085859989105034,50
8PM6-filtered_combined_matrix,0.8028196048229257,50
8Q7B-filtered_combined_matrix,0.28436291292537696,50
8QJF-filtered_combined_matrix,0.5341741799769263,50
8QK6-filtered_combined_matrix,0.44836965427764786,50
8RQQ-filtered_combined_matrix,0.08332186701852871,50
8RW0-filtered_combined_matrix,0.45461056751322293,50
8RW4-filtered_combined_matrix,0.3882307183852305,50
8SGW-filtered_combined_matrix,0.7550852826114761,50
8SI7-filtered_combined_matrix,0.32074073849047385,50
8SIA-filtered_combined_matrix,0.3723697614591074,50
8SR7-filtered_combined_matrix,0.028611935255176774,50
8SRC-filtered_combined_matrix,0.14488493621538515,50
8SRE-filtered_combined_matrix,0.09325349539882374,50
8SZH-filtered_combined_matrix,0.8452503817234821,50
8T3S-filtered_combined_matrix,0.8554504497020806,50
8T57-filtered_combined_matrix,0.7695474454960091,50
8TF5-filtered_combined_matrix,0.4579029400162071,50
8U4N-filtered_combined_matrix,0.693215564606546,50
8U4R-filtered_combined_matrix,0.7578703827475294,50
8UH3-filtered_combined_matrix,0.8505960579888561,50
8UVE-filtered_combined_matrix,0.8726445542731648,50
8UVG-filtered_combined_matrix,0.9061925262582032,50
8W2L-filtered_combined_matrix,0.5919872300622515,50
8WR3-filtered_combined_matrix,0.534006789657714,50
8WRB-filtered_combined_matrix,0.7582565896513245,50
8X52-filtered_combined_matrix,0.6453624329466399,50
8X54-filtered_combined_matrix,0.7246472822089398,50
8Y56-filtered_combined_matrix,0.227970410554115,50
8YKY-filtered_combined_matrix,0.005959895836005741,50
8YU7-filtered_combined_matrix,0.8441502058647464,50
8YUT-filtered_combined_matrix,0.4327077246756206,50
8ZPL-filtered_combined_matrix,0.71158239261531,50
8ZPN-filtered_combined_matrix,0.7280889824342893,50
9BBC-filtered_combined_matrix,0.2970831668348418,50
9BR2-filtered_combined_matrix,0.5220995644507083,50
9BUK-filtered_combined_matrix,0.610776180912814,50
9CDC-filtered_combined_matrix,0.6190331440834859,50
9CUK-filtered_combined_matrix,0.37057996649045055,50
9D19-filtered_combined_matrix,0.19518085995824735,50
9D3E-filtered_combined_matrix,0.7635759776330883,50
9DBK-filtered_combined_matrix,0.42731287232982657,50
9DBN-filtered_combined_matrix,0.5877828711303521,50
9DO0-filtered_combined_matrix,0.794460221504223,50
9INF-filtered_combined_matrix,0.7386864311877355,50
9J7O-filtered_combined_matrix,0.7588398965324277,50
9J8D-filtered_combined_matrix,0.740278158728278,50
9J97-filtered_combined_matrix,0.7138562847197353,50
