sample_name,ensemble_prob_mean,num_models_used
6JXI-filtered_combined_matrix,0.9362652102908211,50
6JXJ-filtered_combined_matrix,0.8821986935964476,50
6JZH-filtered_combined_matrix,0.3283243797862238,50
6KUW-filtered_combined_matrix,0.5199685469488601,50
6LFO-filtered_combined_matrix,0.922960388437482,50
6LPJ-filtered_combined_matrix,0.8164860670442157,50
6LPK-filtered_combined_matrix,0.8405167029944094,50
6LPL-filtered_combined_matrix,0.7494385918154726,50
6LQG-filtered_combined_matrix,0.8423495942086761,50
6LR4-filtered_combined_matrix,0.8818092665412898,50
6LW5-filtered_combined_matrix,0.9445799742603307,50
6M0F-filtered_combined_matrix,0.76340781676879,50
6M0Z-filtered_combined_matrix,0.9315538729799556,50
6M2R-filtered_combined_matrix,0.9199581356272302,50
6M38-filtered_combined_matrix,0.9139556910654679,50
6M3Z-filtered_combined_matrix,0.9060875785312696,50
6M47-filtered_combined_matrix,0.9171053572274421,50
6MSM-filtered_combined_matrix,0.8936565198001065,50
6N4B-filtered_combined_matrix,0.8820067509787372,50
6NBF-filtered_combined_matrix,0.9524613677745314,50
6NF4-filtered_combined_matrix,0.8313035169929182,50
6O1V-filtered_combined_matrix,0.8993009659096916,50
6O3C-filtered_combined_matrix,0.5531236930342034,50
6OBA-filtered_combined_matrix,0.8083789263552719,50
6OMM-filtered_combined_matrix,0.9186393464931271,50
6OS1-filtered_combined_matrix,0.866415656120327,50
6OS2-filtered_combined_matrix,0.9026557186170023,50
6PB0-filtered_combined_matrix,0.9462979203622814,50
6PB1-filtered_combined_matrix,0.9269293408274496,50
6PEQ-filtered_combined_matrix,0.48320577351615507,50
6PRZ-filtered_combined_matrix,0.7712234892334214,50
6PS0-filtered_combined_matrix,0.7450424041227602,50
6PS1-filtered_combined_matrix,0.7836166127431968,50
6PS2-filtered_combined_matrix,0.7379719887619122,50
6PS3-filtered_combined_matrix,0.7818759029099848,50
6PS4-filtered_combined_matrix,0.7881124671031129,50
6PS5-filtered_combined_matrix,0.7117198882561215,50
6PS6-filtered_combined_matrix,0.7992887461494737,50
6PS7-filtered_combined_matrix,0.8010016420705364,50
6PT0-filtered_combined_matrix,0.9213729406199076,50
6PT2-filtered_combined_matrix,0.8200973375823064,50
6RZ6-filtered_combined_matrix,0.9491064426352215,50
6RZ7-filtered_combined_matrix,0.9537651448210596,50
6RZ9-filtered_combined_matrix,0.9495402930701904,50
6S0L-filtered_combined_matrix,0.8570985335461188,50
6S0Q-filtered_combined_matrix,0.8317454081018809,50
6S7P-filtered_combined_matrix,0.9530472786236791,50
6T4G-filtered_combined_matrix,0.549710877745652,50
6T4I-filtered_combined_matrix,0.4820094156658843,50
6T9N-filtered_combined_matrix,0.9518579729546348,50
6T9O-filtered_combined_matrix,0.9627049550598819,50
6TLQ-filtered_combined_matrix,0.6152483416548832,50
6TPK-filtered_combined_matrix,0.8009750590349314,50
6UCB-filtered_combined_matrix,0.368772514361621,50
6UD4-filtered_combined_matrix,0.6681401316016193,50
6UD8-filtered_combined_matrix,0.7759062266173198,50
6UY0-filtered_combined_matrix,0.48639982849628816,50
6V22-filtered_combined_matrix,0.6372073156430752,50
6VI4-filtered_combined_matrix,0.9597007343005894,50
6VN7-filtered_combined_matrix,0.9057863258901425,50
6W5S-filtered_combined_matrix,0.2161912046364581,50
6WBF-filtered_combined_matrix,0.8850493896552447,50
6WBG-filtered_combined_matrix,0.885037531949559,50
6WBM-filtered_combined_matrix,0.8822118741738615,50
6WBN-filtered_combined_matrix,0.8523086997338716,50
6WGT-filtered_combined_matrix,0.8669157649689191,50
6WH4-filtered_combined_matrix,0.8803361951775269,50
6WIV-filtered_combined_matrix,0.8975278859282105,50
6WLW-filtered_combined_matrix,0.6604243188948958,50
6WM2-filtered_combined_matrix,0.9125607698106295,50
6WQA-filtered_combined_matrix,0.7188807424160931,50
6XBK-filtered_combined_matrix,0.390333832575921,50
6ZDR-filtered_combined_matrix,0.6044092583160592,50
6ZDV-filtered_combined_matrix,0.699973790394564,50
7A69-filtered_combined_matrix,0.905596497577687,50
7ARO-filtered_combined_matrix,0.6999894210458114,50
7BTS-filtered_combined_matrix,0.9245435139498535,50
7BU6-filtered_combined_matrix,0.903686793311745,50
7BU7-filtered_combined_matrix,0.8906741522662713,50
7BVQ-filtered_combined_matrix,0.9178709371854529,50
7C9I-filtered_combined_matrix,0.9313904621377394,50
7CFM-filtered_combined_matrix,0.830625482404093,50
7CFN-filtered_combined_matrix,0.8688037912576372,50
7CKW-filtered_combined_matrix,0.8965567150536446,50
7CKY-filtered_combined_matrix,0.9175716088704804,50
7CKZ-filtered_combined_matrix,0.9161627265076596,50
7CU3-filtered_combined_matrix,0.9390972958172049,50
7CZ5-filtered_combined_matrix,0.9445794379540483,50
7D76-filtered_combined_matrix,0.8770405652665065,50
7D77-filtered_combined_matrix,0.8968606001169862,50
7D8X-filtered_combined_matrix,0.9053591425399719,50
7D91-filtered_combined_matrix,0.5763363840813077,50
7DDH-filtered_combined_matrix,0.5446585575137606,50
7DDL-filtered_combined_matrix,0.5338767585972629,50
7DF8-filtered_combined_matrix,0.9048659970142476,50
7DFW-filtered_combined_matrix,0.9286416526473218,50
7DRT-filtered_combined_matrix,0.7828090459748228,50
7DTY-filtered_combined_matrix,0.9504198522101484,50
7DUQ-filtered_combined_matrix,0.6673471469195869,50
7DUR-filtered_combined_matrix,0.9358331809616844,50
7DW9-filtered_combined_matrix,0.8615143731000936,50
7E14-filtered_combined_matrix,0.917429177301113,50
7E2X-filtered_combined_matrix,0.8618703716795456,50
7E2Y-filtered_combined_matrix,0.9366454850712287,50
7E2Z-filtered_combined_matrix,0.9012269602536491,50
7E32-filtered_combined_matrix,0.9160644233709541,50
7EJX-filtered_combined_matrix,0.8379416304234271,50
7EKI-filtered_combined_matrix,0.9539399618841823,50
7EKP-filtered_combined_matrix,0.9358001905026557,50
7EKT-filtered_combined_matrix,0.9457489084440084,50
7ET1-filtered_combined_matrix,0.8983408303842298,50
7EUO-filtered_combined_matrix,0.9651097594365887,50
7EVM-filtered_combined_matrix,0.47038241349509263,50
7F16-filtered_combined_matrix,0.9450618604645739,50
7F61-filtered_combined_matrix,0.7036940714116928,50
7F6G-filtered_combined_matrix,0.900524142772393,50
7F6H-filtered_combined_matrix,0.9284716554364673,50
7F6I-filtered_combined_matrix,0.8116597525881567,50
7F9Y-filtered_combined_matrix,0.9638130908793618,50
7FDV-filtered_combined_matrix,0.9383124222021858,50
7FEE-filtered_combined_matrix,0.9606378477964799,50
7FIN-filtered_combined_matrix,0.8257444009967261,50
7FIY-filtered_combined_matrix,0.9242584791932172,50
7FJD-filtered_combined_matrix,0.6700218835679764,50
7FJE-filtered_combined_matrix,0.6224512268165973,50
7JV5-filtered_combined_matrix,0.9313459857310986,50
7JVP-filtered_combined_matrix,0.8357653366201626,50
7JVQ-filtered_combined_matrix,0.9111065257121859,50
7KY7-filtered_combined_matrix,0.7660885797596332,50
7LFT-filtered_combined_matrix,0.41430714631736193,50
7LGU-filtered_combined_matrix,0.9435760680154835,50
7LGW-filtered_combined_matrix,0.9386228978120331,50
7LH2-filtered_combined_matrix,0.9252794232323232,50
7LIA-filtered_combined_matrix,0.8982513238878936,50
7LJC-filtered_combined_matrix,0.9095321839595215,50
7LJD-filtered_combined_matrix,0.9325032199510885,50
7LKP-filtered_combined_matrix,0.7138655840179143,50
7M5X-filtered_combined_matrix,0.9249548687969614,50
7M5Y-filtered_combined_matrix,0.8852705086769426,50
7M95-filtered_combined_matrix,0.9584499760228788,50
7MFI-filtered_combined_matrix,0.17743173949159555,50
7MIX-filtered_combined_matrix,0.838904888100006,50
7MIY-filtered_combined_matrix,0.8279998678175381,50
7N4U-filtered_combined_matrix,0.9403890448642611,50
7N4X-filtered_combined_matrix,0.3429920500457835,50
7NA7-filtered_combined_matrix,0.8812895654496571,50
7NA8-filtered_combined_matrix,0.7975310022212381,50
7NEQ-filtered_combined_matrix,0.9307205399790731,50
7NF6-filtered_combined_matrix,0.945786834498756,50
7NF8-filtered_combined_matrix,0.9457899561128202,50
7OCA-filtered_combined_matrix,0.8805612286275487,50
7OCE-filtered_combined_matrix,0.8706742677375192,50
7OJ8-filtered_combined_matrix,0.9174145274689425,50
7OJH-filtered_combined_matrix,0.9290935176118642,50
7OJI-filtered_combined_matrix,0.8897452449198582,50
7P00-filtered_combined_matrix,0.778115772956421,50
7P02-filtered_combined_matrix,0.7778288493943197,50
7PP1-filtered_combined_matrix,0.9461995532024379,50
7PX4-filtered_combined_matrix,0.7157227837152423,50
7PXE-filtered_combined_matrix,0.9234529350271369,50
7PXG-filtered_combined_matrix,0.9126942180462199,50
7PXH-filtered_combined_matrix,0.8637599448925286,50
7PYR-filtered_combined_matrix,0.7042464549898274,50
7Q1U-filtered_combined_matrix,0.16402861847003397,50
7R8A-filtered_combined_matrix,0.9267480569016598,50
7R8B-filtered_combined_matrix,0.9628656774488721,50
7R8D-filtered_combined_matrix,0.9532673842742493,50
7RHR-filtered_combined_matrix,0.497070209630331,50
7SHE-filtered_combined_matrix,0.9063654657421958,50
7SHF-filtered_combined_matrix,0.9566550536666105,50
7SIL-filtered_combined_matrix,0.7409797060259914,50
7SIM-filtered_combined_matrix,0.921046507771607,50
7SK4-filtered_combined_matrix,0.7488466793193347,50
7SK7-filtered_combined_matrix,0.5504998438618456,50
7SK8-filtered_combined_matrix,0.7002814304217077,50
7SL8-filtered_combined_matrix,0.6190574627644438,50
7SMM-filtered_combined_matrix,0.862489815627831,50
7SMQ-filtered_combined_matrix,0.8712419001921314,50
7SMR-filtered_combined_matrix,0.9183878687314119,50
7SMS-filtered_combined_matrix,0.9414917216217501,50
7SMT-filtered_combined_matrix,0.9151959979687869,50
7SVD-filtered_combined_matrix,0.8901856121473011,50
7T2G-filtered_combined_matrix,0.7761039966517035,50
7T92-filtered_combined_matrix,0.7675817875416043,50
7TAI-filtered_combined_matrix,0.9647000425330486,50
7TBW-filtered_combined_matrix,0.9249146926549839,50
7TC0-filtered_combined_matrix,0.9733575571704309,50
7TJ8-filtered_combined_matrix,0.8100081116500956,50
7TJ9-filtered_combined_matrix,0.6493077950926074,50
7TY4-filtered_combined_matrix,0.8613354139096698,50
7TY6-filtered_combined_matrix,0.8843821790199503,50
7TY7-filtered_combined_matrix,0.906700088606253,50
7TY8-filtered_combined_matrix,0.9136146725139316,50
7TYA-filtered_combined_matrix,0.905713021358617,50
7UHG-filtered_combined_matrix,0.9032299815645413,50
7URA-filtered_combined_matrix,0.9335824635871096,50
7URC-filtered_combined_matrix,0.8722041165108685,50
7URD-filtered_combined_matrix,0.9459647037266405,50
7USW-filtered_combined_matrix,0.6924128825887824,50
7USX-filtered_combined_matrix,0.7831870326338377,50
7UZ3-filtered_combined_matrix,0.8757576086223656,50
7UZE-filtered_combined_matrix,0.5525678062580519,50
7UZQ-filtered_combined_matrix,0.027610487140937296,50
7V07-filtered_combined_matrix,0.918205950648537,50
7V0K-filtered_combined_matrix,0.838487845690708,50
7V0S-filtered_combined_matrix,0.6664243502533171,50
7V19-filtered_combined_matrix,0.8008146785668059,50
7V3Z-filtered_combined_matrix,0.6612091479922064,50
7V62-filtered_combined_matrix,0.24902018174126994,50
7VAB-filtered_combined_matrix,0.9444595726139603,50
7VDH-filtered_combined_matrix,0.8587595403766816,50
7VDL-filtered_combined_matrix,0.8118409479898553,50
7VDM-filtered_combined_matrix,0.9355543569071779,50
7VFX-filtered_combined_matrix,0.9148084172818439,50
7VGY-filtered_combined_matrix,0.9294858559656143,50
7VGZ-filtered_combined_matrix,0.9420152709301385,50
7VL8-filtered_combined_matrix,0.9664197881637093,50
7VL9-filtered_combined_matrix,0.9326590783992704,50
7VLA-filtered_combined_matrix,0.9345249103413101,50
7VOD-filtered_combined_matrix,0.8003264107874482,50
7VOE-filtered_combined_matrix,0.8552101743735644,50
7VR7-filtered_combined_matrix,0.786019566139877,50
7VUY-filtered_combined_matrix,0.9044938763608161,50
7VUZ-filtered_combined_matrix,0.8575794533987593,50
7VV3-filtered_combined_matrix,0.903420433453236,50
7VV4-filtered_combined_matrix,0.903420433453236,50
7VV5-filtered_combined_matrix,0.8746036653582242,50
7VV6-filtered_combined_matrix,0.8746036653582242,50
7W2Z-filtered_combined_matrix,0.8611988186954707,50
7W9W-filtered_combined_matrix,0.8675734819939983,50
7WC4-filtered_combined_matrix,0.8265038251013905,50
7WC5-filtered_combined_matrix,0.8776737632524239,50
7WC6-filtered_combined_matrix,0.8778479020098995,50
7WC7-filtered_combined_matrix,0.8950366032812855,50
7WC8-filtered_combined_matrix,0.7689271251631414,50
7WC9-filtered_combined_matrix,0.9542046242844263,50
7WE4-filtered_combined_matrix,0.8024998859282713,50
7WEL-filtered_combined_matrix,0.8210646365360159,50
7WFR-filtered_combined_matrix,0.8388562027777423,50
7WFW-filtered_combined_matrix,0.9597486362005466,50
7WGD-filtered_combined_matrix,0.8637310118979589,50
7WGT-filtered_combined_matrix,0.8926675409927386,50
7WLD-filtered_combined_matrix,0.7727420693290531,50
7WLW-filtered_combined_matrix,0.9123022473982922,50
7WQ3-filtered_combined_matrix,0.6949938430846164,50
7WQ4-filtered_combined_matrix,0.8643155839962559,50
7WU4-filtered_combined_matrix,0.9407054636355036,50
7WU5-filtered_combined_matrix,0.9007531730560008,50
7WYT-filtered_combined_matrix,0.6599945528427287,50
7WYU-filtered_combined_matrix,0.6613852431958586,50
7WYX-filtered_combined_matrix,0.8505167651487102,50
7WYZ-filtered_combined_matrix,0.639650423243521,50
7WZ0-filtered_combined_matrix,0.8810958024733436,50
7X21-filtered_combined_matrix,0.9181994221917248,50
7X22-filtered_combined_matrix,0.8087322472767757,50
7X24-filtered_combined_matrix,0.9028023036141203,50
7X2C-filtered_combined_matrix,0.870973354839479,50
7X2D-filtered_combined_matrix,0.8419655461052432,50
7X2F-filtered_combined_matrix,0.8372895695626384,50
7XBW-filtered_combined_matrix,0.9286979244367242,50
7XBX-filtered_combined_matrix,0.7649853423639702,50
7XEM-filtered_combined_matrix,0.901944016966887,50
7XER-filtered_combined_matrix,0.8596441308564565,50
7XEU-filtered_combined_matrix,0.8710502468980234,50
7XT8-filtered_combined_matrix,0.6028710895365997,50
7XT9-filtered_combined_matrix,0.6244087232271811,50
7XTC-filtered_combined_matrix,0.5824067496357507,50
7XVE-filtered_combined_matrix,0.4901031664274668,50
7XVF-filtered_combined_matrix,0.9147477154528467,50
7XW5-filtered_combined_matrix,0.9665761295237721,50
7XW6-filtered_combined_matrix,0.6379620209105635,50
7XZH-filtered_combined_matrix,0.8999757548613895,50
7Y27-filtered_combined_matrix,0.9444093115951732,50
7Y45-filtered_combined_matrix,0.8056964040852326,50
7Y48-filtered_combined_matrix,0.8447865935219964,50
7Y5T-filtered_combined_matrix,0.8709638986258892,50
7Y5X-filtered_combined_matrix,0.904483821637005,50
7Y5Z-filtered_combined_matrix,0.931304312867613,50
7YAE-filtered_combined_matrix,0.7127583221258674,50
7YFC-filtered_combined_matrix,0.9578241522284464,50
7YFD-filtered_combined_matrix,0.9513097340588638,50
7YKD-filtered_combined_matrix,0.8897590438400349,50
7ZI0-filtered_combined_matrix,0.07053939087293958,50
7ZXN-filtered_combined_matrix,0.1488949744297934,50
7ZYI-filtered_combined_matrix,0.8747689470119864,50
8A2O-filtered_combined_matrix,0.807000444816407,50
8BHT-filtered_combined_matrix,0.8973380137418305,50
8BI0-filtered_combined_matrix,0.9294988682148104,50
8BJF-filtered_combined_matrix,0.5695984854460932,50
8C9W-filtered_combined_matrix,0.2278931210862206,50
8CIC-filtered_combined_matrix,0.6624455960459459,50
8CRQ-filtered_combined_matrix,0.7961916261964148,50
8CRR-filtered_combined_matrix,0.753640813177386,50
8CRT-filtered_combined_matrix,0.8083818871918882,50
8CS9-filtered_combined_matrix,0.6008054150033987,50
8CSX-filtered_combined_matrix,0.6717396295193537,50
8CT2-filtered_combined_matrix,0.9589362004175638,50
8CT3-filtered_combined_matrix,0.922586802806961,50
8CTE-filtered_combined_matrix,0.9060275285367315,50
8CU6-filtered_combined_matrix,0.6815961005298989,50
8CU7-filtered_combined_matrix,0.6870679732052403,50
8DPF-filtered_combined_matrix,0.5800730791225222,50
8DPH-filtered_combined_matrix,0.870138974945415,50
8DPI-filtered_combined_matrix,0.778556375685425,50
8DU3-filtered_combined_matrix,0.6736618603951321,50
8E0G-filtered_combined_matrix,0.7709428296122002,50
8EF5-filtered_combined_matrix,0.9400046989541433,50
8EF6-filtered_combined_matrix,0.9083829820778128,50
8EFL-filtered_combined_matrix,0.915155224441524,50
8EFO-filtered_combined_matrix,0.9003421193959885,50
8EIO-filtered_combined_matrix,0.9444153491418494,50
8EIQ-filtered_combined_matrix,0.9511911416092582,50
8EOG-filtered_combined_matrix,0.9190057074773444,50
8EPL-filtered_combined_matrix,0.8170570949819006,50
8ESK-filtered_combined_matrix,0.9476161330153814,50
8F1D-filtered_combined_matrix,0.8997361872907439,50
8F2S-filtered_combined_matrix,0.9453458810664473,50
8F6Y-filtered_combined_matrix,0.91167414437747,50
8F6Z-filtered_combined_matrix,0.9383277311244944,50
8F7Q-filtered_combined_matrix,0.9275072203589999,50
8F7R-filtered_combined_matrix,0.9381314650797902,50
8F7S-filtered_combined_matrix,0.6934991516714358,50
8F7W-filtered_combined_matrix,0.843401492133125,50
8FD7-filtered_combined_matrix,0.9363034093378375,50
8FHD-filtered_combined_matrix,0.925282880108544,50
8FHS-filtered_combined_matrix,0.8316687883725584,50
8G05-filtered_combined_matrix,0.945428081914408,50
8GHF-filtered_combined_matrix,0.9399698595650099,50
8GI8-filtered_combined_matrix,0.8676743010179724,50
8GI9-filtered_combined_matrix,0.8302825609680452,50
8GN7-filtered_combined_matrix,0.9602445041615278,50
8GNE-filtered_combined_matrix,0.6480925887620702,50
8GNK-filtered_combined_matrix,0.9418048085684266,50
8H0Q-filtered_combined_matrix,0.9221997626622722,50
8H8J-filtered_combined_matrix,0.9284184847441109,50
8HA0-filtered_combined_matrix,0.9355707353739511,50
8HAF-filtered_combined_matrix,0.9326988586670427,50
8HDO-filtered_combined_matrix,0.926945616431151,50
8HDP-filtered_combined_matrix,0.8977374837791364,50
8HK2-filtered_combined_matrix,0.9532759130211063,50
8HNK-filtered_combined_matrix,0.9417297629243697,50
8HNL-filtered_combined_matrix,0.9376265233138176,50
8HNM-filtered_combined_matrix,0.9537470974686582,50
8HSI-filtered_combined_matrix,0.7955744834916656,50
8I2G-filtered_combined_matrix,0.1234856700113282,50
8IJL-filtered_combined_matrix,0.906845626820334,50
8IJM-filtered_combined_matrix,0.9153574506140266,50
8IJV-filtered_combined_matrix,0.8412465363594364,50
8IJW-filtered_combined_matrix,0.9323753761488639,50
8IJX-filtered_combined_matrix,0.8374040607574624,50
8IM7-filtered_combined_matrix,0.8142887394130414,50
8IRR-filtered_combined_matrix,0.42781737666423436,50
8IRU-filtered_combined_matrix,0.5560256625123324,50
8IRV-filtered_combined_matrix,0.577327430917299,50
8IVL-filtered_combined_matrix,0.18406063923263966,50
8IZ4-filtered_combined_matrix,0.9429733339548628,50
8IZB-filtered_combined_matrix,0.9349124673379707,50
8J6M-filtered_combined_matrix,0.9080217659345909,50
8J6P-filtered_combined_matrix,0.9376836292831251,50
8J6Q-filtered_combined_matrix,0.8674194430025713,50
8J7F-filtered_combined_matrix,0.6395588832313608,50
8J7M-filtered_combined_matrix,0.4227083188095995,50
8JBK-filtered_combined_matrix,0.5819489169225104,50
8JBL-filtered_combined_matrix,0.6147899265822281,50
8JBM-filtered_combined_matrix,0.49410236628997173,50
8JC0-filtered_combined_matrix,0.1971801537008829,50
8JCW-filtered_combined_matrix,0.8621786385916596,50
8JCY-filtered_combined_matrix,0.8534482729972414,50
8JD0-filtered_combined_matrix,0.9112171582728856,50
8JD3-filtered_combined_matrix,0.8921104984117213,50
8JEW-filtered_combined_matrix,0.5419535996103249,50
8JEZ-filtered_combined_matrix,0.39975333324065826,50
8JF1-filtered_combined_matrix,0.6545435905543254,50
8JHY-filtered_combined_matrix,0.7712678940337864,50
8JII-filtered_combined_matrix,0.8195932432983943,50
8JIM-filtered_combined_matrix,0.9379868474176367,50
8JJP-filtered_combined_matrix,0.912643924784302,50
8JKV-filtered_combined_matrix,0.8663260397633333,50
8JL1-filtered_combined_matrix,0.8694886101775207,50
8JL3-filtered_combined_matrix,0.8113171619365236,50
8JL4-filtered_combined_matrix,0.923383733328876,50
8JMN-filtered_combined_matrix,0.8262539192427361,50
8JQR-filtered_combined_matrix,0.7649807452704309,50
8JT6-filtered_combined_matrix,0.8765748305100345,50
8JT8-filtered_combined_matrix,0.9459402711360787,50
8JWY-filtered_combined_matrix,0.9017709296046924,50
8JWZ-filtered_combined_matrix,0.916122012204252,50
8JXQ-filtered_combined_matrix,0.6157103289496827,50
8JZS-filtered_combined_matrix,0.7908925405825865,50
8JZX-filtered_combined_matrix,0.5460278157305319,50
