filename,average_score
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7SMQ-filtered_combined_matrix.npy,0.7510721808671952
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7F6I-filtered_combined_matrix.npy,0.8008084580302238
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/4IB4-filtered_combined_matrix.npy,0.6604994505643844
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5AW5-filtered_combined_matrix.npy,0.8880158305168152
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9DVJ-filtered_combined_matrix.npy,0.24342961225658655
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8WE9-filtered_combined_matrix.npy,0.817272714972496
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8KCO-filtered_combined_matrix.npy,0.6077030882239342
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7DW9-filtered_combined_matrix.npy,0.669907990694046
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6DRX-filtered_combined_matrix.npy,0.7477288419008254
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5K2A-filtered_combined_matrix.npy,0.7817539834976196
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8K8E-filtered_combined_matrix.npy,0.6555209380388259
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7WFR-filtered_combined_matrix.npy,0.7363864725828171
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7YKD-filtered_combined_matrix.npy,0.8549983090162278
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9J7N-filtered_combined_matrix.npy,0.7990726044774056
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7PXH-filtered_combined_matrix.npy,0.6778764435648919
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5JQH-filtered_combined_matrix.npy,0.7762171411514283
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8IJM-filtered_combined_matrix.npy,0.6823701153695584
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5ZM7-filtered_combined_matrix.npy,0.4900910509377718
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6A93-filtered_combined_matrix.npy,0.6617680725455284
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5OLO-filtered_combined_matrix.npy,0.8950835233926773
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9J7M-filtered_combined_matrix.npy,0.8590247374773026
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5TVN-filtered_combined_matrix.npy,0.8245172542333603
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JBM-filtered_combined_matrix.npy,0.70906044408679
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6WBG-filtered_combined_matrix.npy,0.6676313042640686
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9CZQ-filtered_combined_matrix.npy,0.8337854290008545
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7SK4-filtered_combined_matrix.npy,0.8640763926506042
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8W6O-filtered_combined_matrix.npy,0.18187369234859943
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8A2O-filtered_combined_matrix.npy,0.8466151136159897
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7R8B-filtered_combined_matrix.npy,0.8161730140447616
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9EUP-filtered_combined_matrix.npy,0.29840864725410937
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8PXO-filtered_combined_matrix.npy,0.7700976929068566
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8KH4-filtered_combined_matrix.npy,0.7650742304325103
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7BU6-filtered_combined_matrix.npy,0.7221761047840118
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JL3-filtered_combined_matrix.npy,0.36035755425691607
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8UVG-filtered_combined_matrix.npy,0.8448223006725312
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6WBF-filtered_combined_matrix.npy,0.6676922518014908
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7WQ3-filtered_combined_matrix.npy,0.7555270041525364
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9DXQ-filtered_combined_matrix.npy,0.6866924604773521
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7BTS-filtered_combined_matrix.npy,0.7393426132202149
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7X21-filtered_combined_matrix.npy,0.783050783276558
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6PS2-filtered_combined_matrix.npy,0.8705964517593384
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8C9W-filtered_combined_matrix.npy,0.7347752630710602
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7VLA-filtered_combined_matrix.npy,0.8088600075244904
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5NM4-filtered_combined_matrix.npy,0.012446388388052582
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8RW4-filtered_combined_matrix.npy,0.7702144765853882
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7XER-filtered_combined_matrix.npy,0.7994198763370514
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7VAB-filtered_combined_matrix.npy,0.7429111659526825
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7VR7-filtered_combined_matrix.npy,0.6737076430022717
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8XQT-filtered_combined_matrix.npy,0.7329748377203942
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7BU7-filtered_combined_matrix.npy,0.6178244787454605
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8KH5-filtered_combined_matrix.npy,0.5586696766316891
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9CZM-filtered_combined_matrix.npy,0.046839576847851276
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7NF8-filtered_combined_matrix.npy,0.7118849387764931
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8SHC-filtered_combined_matrix.npy,0.8453513479232788
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/4XP5-filtered_combined_matrix.npy,0.7706265816092491
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7V62-filtered_combined_matrix.npy,0.6132446514815092
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7WZ0-filtered_combined_matrix.npy,0.8340682905912399
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8RWI-filtered_combined_matrix.npy,0.7869678020477295
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/4XNX-filtered_combined_matrix.npy,0.8342329984903336
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5XR8-filtered_combined_matrix.npy,0.6525929525494576
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6LPK-filtered_combined_matrix.npy,0.8634960532188416
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/4RES-filtered_combined_matrix.npy,0.6568019299209118
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8YN8-filtered_combined_matrix.npy,0.7908069103956222
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6PS4-filtered_combined_matrix.npy,0.9338055008649826
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8F6Z-filtered_combined_matrix.npy,0.7485543891787529
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8UGY-filtered_combined_matrix.npy,0.49194779150187967
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7OCA-filtered_combined_matrix.npy,0.5710493099689483
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5C1M-filtered_combined_matrix.npy,0.8164366418123246
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7WLD-filtered_combined_matrix.npy,0.8279993963241578
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7VV4-filtered_combined_matrix.npy,0.8798586231470108
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8WOT-filtered_combined_matrix.npy,0.7698485922813415
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6WBN-filtered_combined_matrix.npy,0.6237676620483399
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8PJK-filtered_combined_matrix.npy,0.669653212428093
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7WQ4-filtered_combined_matrix.npy,0.7151547506451607
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8KCW-filtered_combined_matrix.npy,0.7190909671783448
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7XTC-filtered_combined_matrix.npy,0.7865241581946611
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9DBM-filtered_combined_matrix.npy,0.8423794278502464
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8HA0-filtered_combined_matrix.npy,0.7079343655705452
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8X91-filtered_combined_matrix.npy,0.7592938545346261
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6IIU-filtered_combined_matrix.npy,0.6760094249248505
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8YN9-filtered_combined_matrix.npy,0.7976108866930008
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8VY9-filtered_combined_matrix.npy,0.21616366796195507
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7UZE-filtered_combined_matrix.npy,0.2853458596765995
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8HSI-filtered_combined_matrix.npy,0.8560078912973403
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7JVP-filtered_combined_matrix.npy,0.7889527747035027
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8SI3-filtered_combined_matrix.npy,0.15714433223009108
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7VV5-filtered_combined_matrix.npy,0.9478730928897857
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8CU7-filtered_combined_matrix.npy,0.7932443821430206
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9BVH-filtered_combined_matrix.npy,0.616784000992775
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JD0-filtered_combined_matrix.npy,0.8681655806303025
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8SZH-filtered_combined_matrix.npy,0.8422015547752381
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8ESK-filtered_combined_matrix.npy,0.8369195485115051
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5IU4-filtered_combined_matrix.npy,0.7368218237161637
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5MZJ-filtered_combined_matrix.npy,0.8219069212675094
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8X53-filtered_combined_matrix.npy,0.7345387235283851
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8Y69-filtered_combined_matrix.npy,0.8031768107414246
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/3D4S-filtered_combined_matrix.npy,0.9114485901594161
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7TJ9-filtered_combined_matrix.npy,0.6786636859178543
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8UBR-filtered_combined_matrix.npy,0.7674147912859917
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8IRV-filtered_combined_matrix.npy,0.4728657200932503
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7JV5-filtered_combined_matrix.npy,0.7837660801410675
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/4NTJ-filtered_combined_matrix.npy,0.8455338174104691
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6KUW-filtered_combined_matrix.npy,0.6932631524652243
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8YN4-filtered_combined_matrix.npy,0.8429196321964264
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JD3-filtered_combined_matrix.npy,0.7792901381850242
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7Y48-filtered_combined_matrix.npy,0.4475336243212223
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JMN-filtered_combined_matrix.npy,0.7883147871494294
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9J97-filtered_combined_matrix.npy,0.8568534708023071
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JCY-filtered_combined_matrix.npy,0.8148183572292328
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7N4X-filtered_combined_matrix.npy,0.624250873029232
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8GNE-filtered_combined_matrix.npy,0.9147118401527404
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5TCX-filtered_combined_matrix.npy,0.9189419460296631
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8RW0-filtered_combined_matrix.npy,0.7535124301910401
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9CDD-filtered_combined_matrix.npy,0.8350292530655861
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9DVL-filtered_combined_matrix.npy,0.31505455188453196
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/9K1D-filtered_combined_matrix.npy,0.29790997862815854
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8SS7-filtered_combined_matrix.npy,0.788475604057312
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5AVV-filtered_combined_matrix.npy,0.9567640864849091
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6WBM-filtered_combined_matrix.npy,0.6187345832586288
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7TJ8-filtered_combined_matrix.npy,0.7864561864733696
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8EIO-filtered_combined_matrix.npy,0.7442870661616325
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5LWE-filtered_combined_matrix.npy,0.7047178620100021
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8JJP-filtered_combined_matrix.npy,0.8687123310565948
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8UUK-filtered_combined_matrix.npy,0.875448842048645
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8V63-filtered_combined_matrix.npy,0.6730744464695454
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6ZDR-filtered_combined_matrix.npy,0.7496401393413543
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/8SS9-filtered_combined_matrix.npy,0.786353211402893
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7TY6-filtered_combined_matrix.npy,0.862409086227417
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/5IU8-filtered_combined_matrix.npy,0.8138486748933792
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/7VFX-filtered_combined_matrix.npy,0.9152504780888557
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/6RZ6-filtered_combined_matrix.npy,0.8585816818475723
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A/Spies/4DKL-filtered_combined_matrix.npy,0.7838148137927056
