source,canonical_id,original_id,percentile_label,average_score,score_std,number_atoms
gnn_exp4,box1401,sdf_2-piezo-graph-5A/unlabeled/box1401-filtered_combined_matrix.npy,StrongPositive,0.9769071924686432,0.0271931472605869,59
gnn_exp5,box1401,sdf_2-piezo-graph-5A/unlabeled/box1401-filtered_combined_matrix.npy,StrongPositive,0.9355359017848968,0.0532211150485739,59
gnn_exp1,box1416,sdf_2-piezo-graph-5A/unlabeled/box1416-filtered_combined_matrix.npy,StrongPositive,0.9297207045555116,0.0548544542197623,24
gnn_exp2,box1416,sdf_2-piezo-graph-5A/unlabeled/box1416-filtered_combined_matrix.npy,StrongPositive,0.9231449961662292,0.0629283422949283,24
gnn_exp3,box1416,sdf_2-piezo-graph-5A/unlabeled/box1416-filtered_combined_matrix.npy,StrongPositive,0.9676327693462372,0.0256851287327072,24
gnn_exp4,box1416,sdf_2-piezo-graph-5A/unlabeled/box1416-filtered_combined_matrix.npy,StrongPositive,0.9845662915706634,0.0130549796972695,24
gnn_exp5,box1416,sdf_2-piezo-graph-5A/unlabeled/box1416-filtered_combined_matrix.npy,StrongPositive,0.9479605674743652,0.0478529747631636,24
gnn_exp1,box1653,sdf_2-piezo-graph-5A/unlabeled/box1653-filtered_combined_matrix.npy,StrongPositive,0.980626096725464,0.0194891702984561,47
gnn_exp2,box1653,sdf_2-piezo-graph-5A/unlabeled/box1653-filtered_combined_matrix.npy,StrongPositive,0.932762416601181,0.0532876018400143,47
gnn_exp3,box1653,sdf_2-piezo-graph-5A/unlabeled/box1653-filtered_combined_matrix.npy,StrongPositive,0.9749024593830108,0.0213969055632926,47
gnn_exp4,box1653,sdf_2-piezo-graph-5A/unlabeled/box1653-filtered_combined_matrix.npy,StrongPositive,0.9755705499649048,0.0258061536780968,47
gnn_exp5,box1653,sdf_2-piezo-graph-5A/unlabeled/box1653-filtered_combined_matrix.npy,StrongPositive,0.9507681584358216,0.0499036920763348,47
gnn_exp1,box1668,sdf_2-piezo-graph-5A/unlabeled/box1668-filtered_combined_matrix.npy,StrongPositive,0.8375253981351852,0.1201770361346091,52
gnn_exp3,box1668,sdf_2-piezo-graph-5A/unlabeled/box1668-filtered_combined_matrix.npy,StrongPositive,0.9418929767608644,0.0456226783497843,52
gnn_exp4,box1668,sdf_2-piezo-graph-5A/unlabeled/box1668-filtered_combined_matrix.npy,StrongPositive,0.942504495382309,0.0452180033778967,52
gnn_exp2,box1682,sdf_2-piezo-graph-5A/unlabeled/box1682-filtered_combined_matrix.npy,StrongPositive,0.915923274755478,0.0911246566511523,60
gnn_exp3,box1682,sdf_2-piezo-graph-5A/unlabeled/box1682-filtered_combined_matrix.npy,StrongPositive,0.9269899952411652,0.1009927044273558,60
gnn_exp4,box1682,sdf_2-piezo-graph-5A/unlabeled/box1682-filtered_combined_matrix.npy,StrongPositive,0.8401390719413757,0.1549656252997844,60
gnn_exp1,box1701,sdf_2-piezo-graph-5A/unlabeled/box1701-filtered_combined_matrix.npy,StrongPositive,0.9625640988349916,0.030376509887842,47
gnn_exp2,box1701,sdf_2-piezo-graph-5A/unlabeled/box1701-filtered_combined_matrix.npy,StrongPositive,0.9601357054710388,0.0436261540130703,47
gnn_exp3,box1701,sdf_2-piezo-graph-5A/unlabeled/box1701-filtered_combined_matrix.npy,StrongPositive,0.954372307062149,0.0446696643306472,47
gnn_exp4,box1701,sdf_2-piezo-graph-5A/unlabeled/box1701-filtered_combined_matrix.npy,StrongPositive,0.980616000890732,0.0169244454257533,47
gnn_exp5,box1701,sdf_2-piezo-graph-5A/unlabeled/box1701-filtered_combined_matrix.npy,StrongPositive,0.9770058619976044,0.0191099499519087,47
gnn_exp3,box1714,sdf_2-piezo-graph-5A/unlabeled/box1714-filtered_combined_matrix.npy,StrongPositive,0.8508479452133179,0.0712716891559532,41
gnn_exp4,box1714,sdf_2-piezo-graph-5A/unlabeled/box1714-filtered_combined_matrix.npy,StrongPositive,0.856104370355606,0.0829297900835236,41
gnn_exp1,box1716,sdf_2-piezo-graph-5A/unlabeled/box1716-filtered_combined_matrix.npy,StrongPositive,0.9175633096694946,0.0598459852162236,31
gnn_exp2,box1716,sdf_2-piezo-graph-5A/unlabeled/box1716-filtered_combined_matrix.npy,StrongPositive,0.9485272085666656,0.0400060046174951,31
gnn_exp3,box1716,sdf_2-piezo-graph-5A/unlabeled/box1716-filtered_combined_matrix.npy,StrongPositive,0.9616994893550872,0.0321581769062717,31
gnn_exp4,box1716,sdf_2-piezo-graph-5A/unlabeled/box1716-filtered_combined_matrix.npy,StrongPositive,0.9615977585315704,0.0339496469256248,31
gnn_exp5,box1716,sdf_2-piezo-graph-5A/unlabeled/box1716-filtered_combined_matrix.npy,StrongPositive,0.9846354758739472,0.0081199603335804,31
gnn_exp1,box1728,sdf_2-piezo-graph-5A/unlabeled/box1728-filtered_combined_matrix.npy,StrongPositive,0.9292031013965608,0.0603572696201337,54
gnn_exp3,box1728,sdf_2-piezo-graph-5A/unlabeled/box1728-filtered_combined_matrix.npy,StrongPositive,0.872349049448967,0.0984999801851031,54
gnn_exp4,box1728,sdf_2-piezo-graph-5A/unlabeled/box1728-filtered_combined_matrix.npy,StrongPositive,0.8697340512275695,0.1032811004644111,54
gnn_exp4,box1729,sdf_2-piezo-graph-5A/unlabeled/box1729-filtered_combined_matrix.npy,StrongPositive,0.8568137902021408,0.1332486686773199,55
gnn_exp1,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,0.9462098455429078,0.0442476932174224,57
gnn_exp2,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,0.930611492395401,0.0497041940890016,57
gnn_exp3,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,0.9826321732997896,0.0178964322072601,57
gnn_exp4,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,0.945016268491745,0.0402920924648713,57
gnn_exp5,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,0.9639386343955992,0.0310059181806348,57
gnn_exp2,box1731,sdf_2-piezo-graph-5A/unlabeled/box1731-filtered_combined_matrix.npy,StrongPositive,0.8786691403388978,0.0822848247908306,42
gnn_exp4,box1761,sdf_2-piezo-graph-5A/unlabeled/box1761-filtered_combined_matrix.npy,StrongPositive,0.9176359009742736,0.0653092132037623,39
gnn_exp1,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,StrongPositive,0.9231903833150864,0.09623934350042,34
gnn_exp2,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,StrongPositive,0.8927775418758392,0.0875710068254559,34
gnn_exp3,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,StrongPositive,0.9777570617198944,0.0200932025992917,34
gnn_exp4,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,StrongPositive,0.9489395177364348,0.0579325149703619,34
gnn_exp5,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,StrongPositive,0.883041490316391,0.0975304559267769,34
gnn_exp4,box2004,sdf_2-piezo-graph-5A/unlabeled/box2004-filtered_combined_matrix.npy,StrongPositive,0.870022382736206,0.1118771406673657,55
gnn_exp1,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,0.9638408088684082,0.0551312628270885,53
gnn_exp2,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,0.966550463438034,0.0402170866184515,53
gnn_exp3,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,0.9852348148822784,0.0144093670343357,53
gnn_exp4,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,0.9772498035430908,0.0280873088255774,53
gnn_exp5,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,0.981480907201767,0.0217308264964529,53
gnn_exp1,box2014,sdf_2-piezo-graph-5A/unlabeled/box2014-filtered_combined_matrix.npy,StrongPositive,0.8313906955718994,0.1095684408323377,52
gnn_exp3,box2014,sdf_2-piezo-graph-5A/unlabeled/box2014-filtered_combined_matrix.npy,StrongPositive,0.858447043299675,0.1319976045174191,52
gnn_exp4,box2014,sdf_2-piezo-graph-5A/unlabeled/box2014-filtered_combined_matrix.npy,StrongPositive,0.9370790672302246,0.0684000109069658,52
gnn_exp3,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,StrongPositive,0.9345733070373536,0.0542567290965286,49
gnn_exp4,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,StrongPositive,0.8736176133155823,0.1148570116270573,49
gnn_exp5,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,StrongPositive,0.8540506130456924,0.1241886424548438,49
gnn_exp1,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,StrongPositive,0.8390411895513534,0.1649707405652013,59
gnn_exp3,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,StrongPositive,0.9265768086910248,0.1113370855125958,59
gnn_exp4,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,StrongPositive,0.8956679618358612,0.1078641080228263,59
gnn_exp3,box2057,sdf_2-piezo-graph-5A/unlabeled/box2057-filtered_combined_matrix.npy,StrongPositive,0.9189858305454254,0.0716594757085397,57
gnn_exp1,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,0.968462973833084,0.0242291612685915,43
gnn_exp2,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,0.9684619402885436,0.0265776977699499,43
gnn_exp3,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,0.9521058964729308,0.0478370325633974,43
gnn_exp4,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,0.9882855343818664,0.0086265467759064,43
gnn_exp5,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,0.9824545657634736,0.0114777689972406,43
gnn_exp1,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,StrongPositive,0.9193838572502137,0.0709029346045254,36
gnn_exp2,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,StrongPositive,0.9336363327503204,0.0451003728082731,36
gnn_exp4,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,StrongPositive,0.8931409800052643,0.0933601578621227,36
gnn_exp5,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,StrongPositive,0.95795947432518,0.0356673835026098,36
gnn_exp3,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,StrongPositive,0.9163908994197846,0.0546669943644283,43
gnn_exp4,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,StrongPositive,0.870537075996399,0.1013551202804841,43
gnn_exp1,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,0.876598756313324,0.091908917608536,33
gnn_exp2,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,0.9320879220962524,0.0386141501704672,33
gnn_exp3,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,0.9758176994323732,0.0191803982773814,33
gnn_exp4,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,0.9697255980968476,0.0223418514089841,33
gnn_exp5,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,0.96038982629776,0.0334403251660977,33
gnn_exp4,box2119,sdf_2-piezo-graph-5A/unlabeled/box2119-filtered_combined_matrix.npy,StrongPositive,0.8653067237138748,0.1181257098455044,49
gnn_exp4,box2120,sdf_2-piezo-graph-5A/unlabeled/box2120-filtered_combined_matrix.npy,StrongPositive,0.9239710581302644,0.0676296043242757,45
gnn_exp3,box2330,sdf_2-piezo-graph-5A/unlabeled/box2330-filtered_combined_matrix.npy,StrongPositive,0.8755011785030365,0.1072756483312873,46
gnn_exp4,box2358,sdf_2-piezo-graph-5A/unlabeled/box2358-filtered_combined_matrix.npy,StrongPositive,0.8385738778114319,0.1126490555959568,46
gnn_exp1,box2361,sdf_2-piezo-graph-5A/unlabeled/box2361-filtered_combined_matrix.npy,StrongPositive,0.9897852647304536,0.006912133642137,50
gnn_exp2,box2361,sdf_2-piezo-graph-5A/unlabeled/box2361-filtered_combined_matrix.npy,StrongPositive,0.9752376091480256,0.0147644505066566,50
gnn_exp3,box2361,sdf_2-piezo-graph-5A/unlabeled/box2361-filtered_combined_matrix.npy,StrongPositive,0.9855910205841064,0.0159469769418946,50
gnn_exp4,box2361,sdf_2-piezo-graph-5A/unlabeled/box2361-filtered_combined_matrix.npy,StrongPositive,0.989676216840744,0.0074842133587832,50
gnn_exp5,box2361,sdf_2-piezo-graph-5A/unlabeled/box2361-filtered_combined_matrix.npy,StrongPositive,0.9723926699161528,0.033321916015845,50
gnn_exp1,box2372,sdf_2-piezo-graph-5A/unlabeled/box2372-filtered_combined_matrix.npy,StrongPositive,0.8502130806446075,0.1319777479630849,46
gnn_exp3,box2372,sdf_2-piezo-graph-5A/unlabeled/box2372-filtered_combined_matrix.npy,StrongPositive,0.8960019445419312,0.0856748139691794,46
gnn_exp4,box2372,sdf_2-piezo-graph-5A/unlabeled/box2372-filtered_combined_matrix.npy,StrongPositive,0.958369790315628,0.0507013591454516,46
gnn_exp5,box2372,sdf_2-piezo-graph-5A/unlabeled/box2372-filtered_combined_matrix.npy,StrongPositive,0.8870563077926635,0.0897558480841516,46
gnn_exp1,box2376,sdf_2-piezo-graph-5A/unlabeled/box2376-filtered_combined_matrix.npy,StrongPositive,0.9544063436985016,0.0399399632396135,51
gnn_exp2,box2376,sdf_2-piezo-graph-5A/unlabeled/box2376-filtered_combined_matrix.npy,StrongPositive,0.9473563158512116,0.0470755341752146,51
gnn_exp3,box2376,sdf_2-piezo-graph-5A/unlabeled/box2376-filtered_combined_matrix.npy,StrongPositive,0.9649903070926666,0.0357256393534598,51
gnn_exp4,box2376,sdf_2-piezo-graph-5A/unlabeled/box2376-filtered_combined_matrix.npy,StrongPositive,0.9731900453567504,0.0268332520970218,51
gnn_exp5,box2376,sdf_2-piezo-graph-5A/unlabeled/box2376-filtered_combined_matrix.npy,StrongPositive,0.9264607799053192,0.073116198310894,51
gnn_exp4,box2405,sdf_2-piezo-graph-5A/unlabeled/box2405-filtered_combined_matrix.npy,StrongPositive,0.9102706646919252,0.0747454961401546,44
gnn_exp5,box2405,sdf_2-piezo-graph-5A/unlabeled/box2405-filtered_combined_matrix.npy,StrongPositive,0.9141224247217178,0.105194336861468,44
gnn_exp1,box2417,sdf_2-piezo-graph-5A/unlabeled/box2417-filtered_combined_matrix.npy,StrongPositive,0.8593103814125062,0.1201257413852673,45
gnn_exp3,box2417,sdf_2-piezo-graph-5A/unlabeled/box2417-filtered_combined_matrix.npy,StrongPositive,0.8585086965560913,0.1127438581530681,45
gnn_exp4,box2417,sdf_2-piezo-graph-5A/unlabeled/box2417-filtered_combined_matrix.npy,StrongPositive,0.944938930273056,0.0631492432203807,45
gnn_exp1,box2464,sdf_2-piezo-graph-5A/unlabeled/box2464-filtered_combined_matrix.npy,StrongPositive,0.8710324919223785,0.0812187596451888,52
gnn_exp2,box2464,sdf_2-piezo-graph-5A/unlabeled/box2464-filtered_combined_matrix.npy,StrongPositive,0.8531982290744782,0.079150667625567,52
gnn_exp3,box2464,sdf_2-piezo-graph-5A/unlabeled/box2464-filtered_combined_matrix.npy,StrongPositive,0.8523422026634216,0.0983130798254288,52
gnn_exp4,box262,sdf_2-piezo-graph-5A/unlabeled/box262.-filtered_combined_matrix.npy,StrongPositive,0.8962253832817078,0.0772475333656499,36
gnn_exp5,box262,sdf_2-piezo-graph-5A/unlabeled/box262.-filtered_combined_matrix.npy,StrongPositive,0.8450575298070908,0.1047255454609815,36
gnn_exp2,box2689,sdf_2-piezo-graph-5A/unlabeled/box2689-filtered_combined_matrix.npy,StrongPositive,0.8837210524082184,0.0707161358541773,31
gnn_exp3,box2689,sdf_2-piezo-graph-5A/unlabeled/box2689-filtered_combined_matrix.npy,StrongPositive,0.9025662469863892,0.074619764678401,31
gnn_exp4,box2689,sdf_2-piezo-graph-5A/unlabeled/box2689-filtered_combined_matrix.npy,StrongPositive,0.8366156280040741,0.1172240156538381,31
gnn_exp4,box2690,sdf_2-piezo-graph-5A/unlabeled/box2690-filtered_combined_matrix.npy,StrongPositive,0.8761852884292602,0.1019235113949386,50
gnn_exp3,box2703,sdf_2-piezo-graph-5A/unlabeled/box2703-filtered_combined_matrix.npy,StrongPositive,0.8505862438678742,0.1001983791450217,35
gnn_exp3,box2704,sdf_2-piezo-graph-5A/unlabeled/box2704-filtered_combined_matrix.npy,StrongPositive,0.9043799746036528,0.0792070413241096,55
gnn_exp4,box2704,sdf_2-piezo-graph-5A/unlabeled/box2704-filtered_combined_matrix.npy,StrongPositive,0.8578430235385894,0.1222464902807561,55
gnn_exp1,box2707,sdf_2-piezo-graph-5A/unlabeled/box2707-filtered_combined_matrix.npy,StrongPositive,0.9732514297962188,0.0237935779614583,36
gnn_exp2,box2707,sdf_2-piezo-graph-5A/unlabeled/box2707-filtered_combined_matrix.npy,StrongPositive,0.970085459947586,0.0244133504484443,36
gnn_exp3,box2707,sdf_2-piezo-graph-5A/unlabeled/box2707-filtered_combined_matrix.npy,StrongPositive,0.9756552135944366,0.0253293045393629,36
gnn_exp4,box2707,sdf_2-piezo-graph-5A/unlabeled/box2707-filtered_combined_matrix.npy,StrongPositive,0.9661530685424804,0.0247907092235976,36
gnn_exp5,box2707,sdf_2-piezo-graph-5A/unlabeled/box2707-filtered_combined_matrix.npy,StrongPositive,0.9815251863002776,0.0154522302054774,36
gnn_exp1,box2708,sdf_2-piezo-graph-5A/unlabeled/box2708-filtered_combined_matrix.npy,StrongPositive,0.8592294037342072,0.0961142190989702,46
gnn_exp4,box2708,sdf_2-piezo-graph-5A/unlabeled/box2708-filtered_combined_matrix.npy,StrongPositive,0.8911810052394867,0.0978838961882073,46
gnn_exp5,box2708,sdf_2-piezo-graph-5A/unlabeled/box2708-filtered_combined_matrix.npy,StrongPositive,0.87178651034832,0.1122624093237651,46
gnn_exp1,box2720,sdf_2-piezo-graph-5A/unlabeled/box2720-filtered_combined_matrix.npy,StrongPositive,0.9229061329364776,0.0653160417901726,58
gnn_exp2,box2720,sdf_2-piezo-graph-5A/unlabeled/box2720-filtered_combined_matrix.npy,StrongPositive,0.9224346613883972,0.0667572911098487,58
gnn_exp3,box2720,sdf_2-piezo-graph-5A/unlabeled/box2720-filtered_combined_matrix.npy,StrongPositive,0.9326688373088836,0.0595611748226826,58
gnn_exp4,box2720,sdf_2-piezo-graph-5A/unlabeled/box2720-filtered_combined_matrix.npy,StrongPositive,0.8835182547569275,0.082453709801551,58
gnn_exp3,box2721,sdf_2-piezo-graph-5A/unlabeled/box2721-filtered_combined_matrix.npy,StrongPositive,0.9215238845348358,0.0729571555675194,50
gnn_exp4,box2721,sdf_2-piezo-graph-5A/unlabeled/box2721-filtered_combined_matrix.npy,StrongPositive,0.8436913311481475,0.1326622291379734,50
gnn_exp1,box2762,sdf_2-piezo-graph-5A/unlabeled/box2762-filtered_combined_matrix.npy,StrongPositive,0.9041537988185884,0.0761372842437937,45
gnn_exp2,box2762,sdf_2-piezo-graph-5A/unlabeled/box2762-filtered_combined_matrix.npy,StrongPositive,0.9085006415843964,0.073697044007303,45
gnn_exp3,box2762,sdf_2-piezo-graph-5A/unlabeled/box2762-filtered_combined_matrix.npy,StrongPositive,0.9439174783229828,0.0437322996217346,45
gnn_exp4,box2762,sdf_2-piezo-graph-5A/unlabeled/box2762-filtered_combined_matrix.npy,StrongPositive,0.9838931560516356,0.0190416350256182,45
gnn_exp5,box2762,sdf_2-piezo-graph-5A/unlabeled/box2762-filtered_combined_matrix.npy,StrongPositive,0.9612842309474944,0.0395354219293501,45
gnn_exp1,box2777,sdf_2-piezo-graph-5A/unlabeled/box2777-filtered_combined_matrix.npy,StrongPositive,0.9213402664661408,0.0557727555724047,45
gnn_exp2,box2777,sdf_2-piezo-graph-5A/unlabeled/box2777-filtered_combined_matrix.npy,StrongPositive,0.9319019365310668,0.0346547429434053,45
gnn_exp3,box2777,sdf_2-piezo-graph-5A/unlabeled/box2777-filtered_combined_matrix.npy,StrongPositive,0.9160576474666596,0.0764408801570112,45
gnn_exp4,box2777,sdf_2-piezo-graph-5A/unlabeled/box2777-filtered_combined_matrix.npy,StrongPositive,0.93565811753273,0.0460382304984535,45
gnn_exp5,box2777,sdf_2-piezo-graph-5A/unlabeled/box2777-filtered_combined_matrix.npy,StrongPositive,0.8635047352313996,0.1100392472064447,45
gnn_exp1,box2778,sdf_2-piezo-graph-5A/unlabeled/box2778-filtered_combined_matrix.npy,StrongPositive,0.8795190191268921,0.0794627152498767,47
gnn_exp4,box2778,sdf_2-piezo-graph-5A/unlabeled/box2778-filtered_combined_matrix.npy,StrongPositive,0.8730589485168457,0.088764077347151,47
gnn_exp4,box279,sdf_2-piezo-graph-5A/unlabeled/box279.-filtered_combined_matrix.npy,StrongPositive,0.9048349010944366,0.0841867787044258,45
gnn_exp1,box2838,sdf_2-piezo-graph-5A/unlabeled/box2838-filtered_combined_matrix.npy,StrongPositive,0.8352536058425903,0.0959951761311195,32
gnn_exp3,box2838,sdf_2-piezo-graph-5A/unlabeled/box2838-filtered_combined_matrix.npy,StrongPositive,0.9185445094108582,0.0616621084041439,32
gnn_exp4,box2838,sdf_2-piezo-graph-5A/unlabeled/box2838-filtered_combined_matrix.npy,StrongPositive,0.8925851547718048,0.0645627293473655,32
gnn_exp4,box3062,sdf_2-piezo-graph-5A/unlabeled/box3062-filtered_combined_matrix.npy,StrongPositive,0.8422929632663727,0.106792670200113,51
gnn_exp1,box3063,sdf_2-piezo-graph-5A/unlabeled/box3063-filtered_combined_matrix.npy,StrongPositive,0.9308367574214936,0.0511606943577728,47
gnn_exp3,box3063,sdf_2-piezo-graph-5A/unlabeled/box3063-filtered_combined_matrix.npy,StrongPositive,0.9422910678386688,0.055413564914812,47
gnn_exp4,box3063,sdf_2-piezo-graph-5A/unlabeled/box3063-filtered_combined_matrix.npy,StrongPositive,0.9521446740627288,0.0575500101584509,47
gnn_exp5,box3063,sdf_2-piezo-graph-5A/unlabeled/box3063-filtered_combined_matrix.npy,StrongPositive,0.895955218076706,0.0819481582678634,47
