sample_name,ensemble_prob_mean,num_models_used
7WC7-filtered_combined_matrix,0.9178274391601129,50
7WFR-filtered_combined_matrix,0.8432841208393014,50
7WGT-filtered_combined_matrix,0.8563071580137621,50
7WLD-filtered_combined_matrix,0.7108043240071522,50
7X22-filtered_combined_matrix,0.808187905845666,50
7X24-filtered_combined_matrix,0.8746008608421209,50
7X2D-filtered_combined_matrix,0.8277198346560323,50
7XVE-filtered_combined_matrix,0.5020745596125269,50
7XZH-filtered_combined_matrix,0.8566896855226854,50
7YKD-filtered_combined_matrix,0.8824903354847101,50
7ZI0-filtered_combined_matrix,0.03213955776166812,50
7ZYI-filtered_combined_matrix,0.8699204863338672,50
8EF5-filtered_combined_matrix,0.9312299042843188,50
8F1D-filtered_combined_matrix,0.8704549511504076,50
8F6Y-filtered_combined_matrix,0.9051222944847787,50
8F7R-filtered_combined_matrix,0.9412317918582437,50
8G05-filtered_combined_matrix,0.9413101313782632,50
8GN7-filtered_combined_matrix,0.9537568932652069,50
8H8J-filtered_combined_matrix,0.9209442851749906,50
8HDO-filtered_combined_matrix,0.931064348016386,50
8HSI-filtered_combined_matrix,0.8633124594631808,50
8IZ4-filtered_combined_matrix,0.9338190675753884,50
8J6P-filtered_combined_matrix,0.9350800412987278,50
8JCW-filtered_combined_matrix,0.8157240260705735,50
8JHY-filtered_combined_matrix,0.8374490036380176,50
8JII-filtered_combined_matrix,0.8867839300824362,50
8JIM-filtered_combined_matrix,0.9493685005281354,50
8JMN-filtered_combined_matrix,0.8050541085319988,50
8JZX-filtered_combined_matrix,0.5784912840852893,50
8PG0-filtered_combined_matrix,0.9136397316372347,50
8PWN-filtered_combined_matrix,0.7502999428779629,50
8QCM-filtered_combined_matrix,0.8433127062532194,50
8SHC-filtered_combined_matrix,0.8395387102393703,50
8SI5-filtered_combined_matrix,0.641307838870325,50
8SI7-filtered_combined_matrix,0.6266509405398567,50
8SI8-filtered_combined_matrix,0.6556814447148834,50
8T05-filtered_combined_matrix,0.9160803666133084,50
8T3S-filtered_combined_matrix,0.9212870089380946,50
8T56-filtered_combined_matrix,0.05497096278665857,50
8TW6-filtered_combined_matrix,0.8694692483172363,50
8U4P-filtered_combined_matrix,0.9046798920051856,50
8U4R-filtered_combined_matrix,0.9075429154321243,50
8U4S-filtered_combined_matrix,0.9077794748123739,50
8UVC-filtered_combined_matrix,0.5499193750900639,50
8UVI-filtered_combined_matrix,0.9496513959192149,50
8VY9-filtered_combined_matrix,0.05085475352111953,50
8W88-filtered_combined_matrix,0.922291379150307,50
8W8B-filtered_combined_matrix,0.8856394510866796,50
8WE8-filtered_combined_matrix,0.6106680990719171,50
8WJX-filtered_combined_matrix,0.9414498049595866,50
8X52-filtered_combined_matrix,0.798008003925686,50
8X54-filtered_combined_matrix,0.8552009418981751,50
8X5B-filtered_combined_matrix,0.8025720018273497,50
8XQN-filtered_combined_matrix,0.012618503107001786,50
8XQO-filtered_combined_matrix,0.012700877222213573,50
8XQP-filtered_combined_matrix,0.47034391706961814,50
8XQS-filtered_combined_matrix,0.01289835007127172,50
8Y69-filtered_combined_matrix,0.8654542033621382,50
8Y6I-filtered_combined_matrix,0.9298432931568311,50
8YK0-filtered_combined_matrix,0.8492692459175355,50
8YKY-filtered_combined_matrix,0.02981263432240223,50
8YUU-filtered_combined_matrix,0.7820843069446408,50
8YUV-filtered_combined_matrix,0.025320707258794307,50
9BUX-filtered_combined_matrix,0.7736179595634737,50
9CIA-filtered_combined_matrix,0.06462878998147281,50
9CUK-filtered_combined_matrix,0.6702278168835105,50
9CZQ-filtered_combined_matrix,0.575241094329384,50
9DBM-filtered_combined_matrix,0.7782803806526362,50
9DNX-filtered_combined_matrix,0.6284788047765513,50
9DNY-filtered_combined_matrix,0.7462558892039116,50
9DVP-filtered_combined_matrix,0.33082437317312513,50
9DW9-filtered_combined_matrix,0.9359160923171637,50
9DXQ-filtered_combined_matrix,0.8742239189029951,50
9E82-filtered_combined_matrix,0.9402441074942575,50
9GE2-filtered_combined_matrix,0.8791647313464592,50
9IJA-filtered_combined_matrix,0.11268807949713824,50
9IMA-filtered_combined_matrix,0.5902361421536712,50
9ITB-filtered_combined_matrix,0.9092129659674509,50
9ITE-filtered_combined_matrix,0.8358320541463596,50
9J8D-filtered_combined_matrix,0.9124931529191398,50
