protein_id,average_score,number_atoms,min_max_label,percentile_label,threshold_label
4XP5-f1,0.05517694956375628,52,PseudoNegative,StrongNegative,Negative
4XP5-f3,0.00425513766569198,72,PseudoNegative,StrongNegative,Negative
4XP9-f1,0.3697447469383478,47,PseudoNegative,StrongNegative,Negative
4XPA-f1,0.8352781600356103,42,PseudoNegative,StrongNegative,Positive
4XPA-f5,0.01179276064975416,69,PseudoNegative,StrongNegative,Negative
4XPB-f1,0.6786905881166458,43,PseudoNegative,StrongNegative,Positive
4XPB-f2,0.0010486623377746,77,PseudoNegative,StrongNegative,Negative
4XPF-f1,0.8609600383043288,34,PseudoNegative,StrongNegative,Positive
4XPF-f2,0.01911704371043012,70,PseudoNegative,StrongNegative,Negative
4XPG-f1,0.8590646368265151,42,PseudoNegative,StrongNegative,Positive
4XPH-f1,0.44549432724528015,46,PseudoNegative,StrongNegative,Negative
4XT1-f4,0.00029984528840938,75,StrongNegative,StrongNegative,Negative
5AVQ-f1,0.0943323579349089,72,PseudoNegative,StrongNegative,Negative
5AVQ-f4,0.0014363873452093202,92,PseudoNegative,StrongNegative,Negative
5AVR-f1,0.000287609874274,96,StrongNegative,StrongNegative,Negative
5AVR-f5,0.9538799383640288,56,PseudoPositive,StrongNegative,Positive
5AVT-f1,0.00373673894217056,80,PseudoNegative,StrongNegative,Negative
5AVT-f2,0.6045418400019408,59,PseudoNegative,StrongNegative,Positive
5AVU-f1,0.9961847767829894,56,PseudoPositive,PseudoNegative,Positive
5AVU-f3,0.9969331319332122,42,PseudoPositive,PseudoNegative,Positive
5AVV-f1,0.9952611136436463,59,PseudoPositive,PseudoNegative,Positive
5AVV-f4,0.9958168804645539,50,PseudoPositive,PseudoNegative,Positive
5AVW-f1,0.9264792187213897,54,PseudoPositive,StrongNegative,Positive
5AVX-f1,0.9126271352767944,62,PseudoPositive,StrongNegative,Positive
5AVY-f1,0.994003479719162,61,PseudoPositive,PseudoNegative,Positive
5AVY-f2,0.9913776926994323,49,PseudoPositive,PseudoNegative,Positive
5AVZ-f1,0.9941752200126649,50,PseudoPositive,PseudoNegative,Positive
5AVZ-f2,0.9959050877094269,51,PseudoPositive,PseudoNegative,Positive
5AW0-f1,0.1843916804795153,70,PseudoNegative,StrongNegative,Negative
5AW0-f4,0.00138627334125518,84,PseudoNegative,StrongNegative,Negative
5AW1-f1,0.9954495427608491,53,PseudoPositive,PseudoNegative,Positive
5AW1-f5,0.0002113936007549167,97,StrongNegative,StrongNegative,Negative
5AW2-f1,0.9945516698360443,59,PseudoPositive,PseudoNegative,Positive
5AW2-f2,0.9932853572368622,50,PseudoPositive,PseudoNegative,Positive
5AW3-f1,0.9958411061763763,54,PseudoPositive,PseudoNegative,Positive
5AW4-f1,0.9912818644046784,50,PseudoPositive,PseudoNegative,Positive
5AW5-f1,0.1312001256998628,69,PseudoNegative,StrongNegative,Negative
5AW7-f1,0.926631075024605,56,PseudoPositive,StrongNegative,Positive
5AW7-f2,0.9950674033164978,59,PseudoPositive,PseudoNegative,Positive
5AW8-f1,0.036266910566249824,72,PseudoNegative,StrongNegative,Negative
5AW8-f5,0.00172614352030354,84,PseudoNegative,StrongNegative,Negative
5AW9-f1,0.9720493602752687,55,PseudoPositive,PseudoNegative,Positive
5AW9-f4,0.9843637027740479,59,PseudoPositive,PseudoNegative,Positive
5D5A-f3,0.9994120726585388,23,PseudoPositive,StrongPositive,Positive
5D5A-f5,0.00479991930350656,59,PseudoNegative,StrongNegative,Negative
5D6L-f2,0.9993835525512695,18,PseudoPositive,StrongPositive,Positive
5D6L-f4,0.9920545539855958,35,PseudoPositive,PseudoNegative,Positive
5I6X-f4,0.0008335827939510481,92,PseudoNegative,StrongNegative,Negative
5I71-f5,0.0008695368273547201,91,PseudoNegative,StrongNegative,Negative
5I73-f1,0.0461345048328803,79,PseudoNegative,StrongNegative,Negative
5I75-f3,0.00018111406448130638,90,StrongNegative,StrongNegative,Negative
5IU7-f4,0.07293014117842538,67,PseudoNegative,StrongNegative,Negative
5IUA-f1,1.0618692434356092e-05,104,StrongNegative,StrongNegative,Negative
5IUA-f3,0.9994938495159149,4,PseudoPositive,StrongPositive,Positive
5JTB-f1,7.125760570896714e-05,96,StrongNegative,StrongNegative,Negative
5JTB-f2,0.9065082559585571,37,PseudoNegative,StrongNegative,Positive
5K2A-f1,0.7206204158663749,37,PseudoNegative,StrongNegative,Positive
5K2B-f2,0.00020820562367948,83,StrongNegative,StrongNegative,Negative
5K2C-f5,0.0015822592643571199,76,PseudoNegative,StrongNegative,Negative
5L7D-f3,0.618067229449749,74,PseudoNegative,StrongNegative,Positive
5MZJ-f2,0.2618520150456752,43,PseudoNegative,StrongNegative,Negative
5MZP-f1,0.9845801253318787,49,PseudoPositive,PseudoNegative,Positive
5MZP-f2,0.670737181469798,37,PseudoNegative,StrongNegative,Positive
5N2R-f3,0.9380924654006959,33,PseudoPositive,StrongNegative,Positive
5NLX-f3,0.8620586367845535,41,PseudoNegative,StrongNegative,Positive
5NLX-f4,3.573152472239372e-05,86,StrongNegative,StrongNegative,Negative
5NM2-f1,1.857460506219155e-05,101,StrongNegative,StrongNegative,Negative
5NM2-f3,0.01481367169793514,99,PseudoNegative,StrongNegative,Negative
5NM2-f5,0.32467744647338986,39,PseudoNegative,StrongNegative,Negative
5NM4-f3,0.17241700653242872,52,PseudoNegative,StrongNegative,Negative
5OLG-f4,0.00018921667999911534,99,StrongNegative,StrongNegative,Negative
5OLH-f1,1.5379147218339993e-05,101,StrongNegative,StrongNegative,Negative
5OLO-f2,0.9994143490791322,12,PseudoPositive,StrongPositive,Positive
5OLV-f1,0.13803629763890055,58,PseudoNegative,StrongNegative,Negative
5OLZ-f1,0.7358973855972291,52,PseudoNegative,StrongNegative,Positive
5OLZ-f3,0.9994962468147277,8,PseudoPositive,StrongPositive,Positive
5OLZ-f5,0.6841097079217434,35,PseudoNegative,StrongNegative,Positive
5OM1-f3,3.4151044304564946e-05,102,StrongNegative,StrongNegative,Negative
5OM1-f4,0.03919470353799984,71,PseudoNegative,StrongNegative,Negative
5OM1-f5,0.9994903104305267,5,PseudoPositive,StrongPositive,Positive
5OM4-f1,0.9994980688095092,2,PseudoPositive,StrongPositive,Positive
5OM4-f5,0.00012317354437730123,89,StrongNegative,StrongNegative,Negative
5TVN-f1,0.00017513806438813746,89,StrongNegative,StrongNegative,Negative
5UPH-f1,0.014763389643107038,70,PseudoNegative,StrongNegative,Negative
5UPH-f4,0.0024523260297427798,84,PseudoNegative,StrongNegative,Negative
5WVR-f1,0.006366194770263919,70,PseudoNegative,StrongNegative,Negative
5X7D-f4,0.00596105430720486,75,PseudoNegative,StrongNegative,Negative
5X93-f1,0.00013603525710754235,73,StrongNegative,StrongNegative,Negative
5XR8-f4,0.00053073976963782,57,PseudoNegative,StrongNegative,Negative
5XRA-f1,1.2149472058432308e-05,110,StrongNegative,StrongNegative,Negative
5ZM5-f4,0.3495055999190081,78,PseudoNegative,StrongNegative,Negative
5ZM7-f3,0.01209853742472472,59,PseudoNegative,StrongNegative,Negative
6A15-f1,0.01856857029045926,65,PseudoNegative,StrongNegative,Negative
6A15-f3,0.0045280481847148404,89,PseudoNegative,StrongNegative,Negative
6A93-f4,0.00037024493083203996,84,StrongNegative,StrongNegative,Negative
6AQF-f2,0.9320613498687743,33,PseudoPositive,StrongNegative,Positive
6B73-f2,0.04485682391654696,83,PseudoNegative,StrongNegative,Negative
6BHU-f3,0.9993942105770112,24,PseudoPositive,StrongPositive,Positive
6BHU-f4,0.9910130450725555,34,PseudoPositive,PseudoNegative,Positive
6CO7-f2,0.0002474614405527742,106,StrongNegative,StrongNegative,Negative
6CO7-f3,0.0005201120556157,81,PseudoNegative,StrongNegative,Negative
6DRX-f1,0.00013902440560099687,106,StrongNegative,StrongNegative,Negative
6DRY-f3,4.690673790024747e-06,120,StrongNegative,StrongNegative,Negative
6GT3-f2,0.00103209016918842,98,PseudoNegative,StrongNegative,Negative
6GYH-f2,0.00427905455262946,74,PseudoNegative,StrongNegative,Negative
6IBB-f5,0.00831919587252192,60,PseudoNegative,StrongNegative,Negative
6IDF-f5,0.992004257440567,30,PseudoPositive,PseudoNegative,Positive
6IIV-f1,0.00461650836075382,63,PseudoNegative,StrongNegative,Negative
6IIV-f5,0.9301822299957276,31,PseudoPositive,StrongNegative,Positive
6JMQ-f4,0.9992637493610381,18,PseudoPositive,PseudoPositive,Positive
6JXH-f1,0.9705517208576202,45,PseudoPositive,StrongNegative,Positive
6JXH-f5,1.0655498815999921e-05,117,StrongNegative,StrongNegative,Negative
6JXI-f2,0.9988006365299225,44,PseudoPositive,PseudoPositive,Positive
6JXI-f4,0.5293207152634859,56,PseudoNegative,StrongNegative,Positive
6JXJ-f4,0.25502984390244815,63,PseudoNegative,StrongNegative,Negative
6JZH-f2,0.0521312505776295,82,PseudoNegative,StrongNegative,Negative
6JZH-f3,0.00018014034073507757,89,StrongNegative,StrongNegative,Negative
6KUW-f1,0.0060773032068172595,95,PseudoNegative,StrongNegative,Negative
6KUW-f5,0.0055834290714119,84,PseudoNegative,StrongNegative,Negative
6LFO-f3,0.5179782420098782,69,PseudoNegative,StrongNegative,Positive
6LPK-f1,2.6643625475287536e-05,84,StrongNegative,StrongNegative,Negative
6LPL-f5,0.5521823213845491,64,PseudoNegative,StrongNegative,Positive
6LR4-f3,0.00281252056751688,74,PseudoNegative,StrongNegative,Negative
6LW5-f1,0.24181065451836908,65,PseudoNegative,StrongNegative,Negative
6M0Z-f1,0.5636139548271893,43,PseudoNegative,StrongNegative,Positive
6M0Z-f3,0.0220868975258199,76,PseudoNegative,StrongNegative,Negative
6M0Z-f5,0.48960358189977704,41,PseudoNegative,StrongNegative,Negative
6M2R-f1,0.9970134003162382,30,PseudoPositive,PseudoNegative,Positive
6M2R-f5,0.19244563554390332,56,PseudoNegative,StrongNegative,Negative
6M38-f3,0.9991701228618621,28,PseudoPositive,PseudoPositive,Positive
6M47-f1,0.5295007072985172,45,PseudoNegative,StrongNegative,Positive
6M47-f4,0.0012848101843457777,76,PseudoNegative,StrongNegative,Negative
6MSM-f2,2.905669521909715e-05,113,StrongNegative,StrongNegative,Negative
6MSM-f3,0.0022752379374651,96,PseudoNegative,StrongNegative,Negative
6MSM-f4,0.0008156840707978799,80,PseudoNegative,StrongNegative,Negative
6N4B-f5,0.0012729809166011799,94,PseudoNegative,StrongNegative,Negative
6NBF-f2,0.9991238403320312,22,PseudoPositive,PseudoPositive,Positive
6O1V-f1,0.5597682178616523,73,PseudoNegative,StrongNegative,Positive
6OBA-f1,0.0001333872355744262,99,StrongNegative,StrongNegative,Negative
6OBA-f4,8.404825808791495e-05,92,StrongNegative,StrongNegative,Negative
6OMM-f3,0.6572150898426772,52,PseudoNegative,StrongNegative,Positive
6OS1-f2,0.00032057711285502,75,StrongNegative,StrongNegative,Negative
6OS2-f3,0.9548387231826782,31,PseudoPositive,StrongNegative,Positive
6OS2-f4,0.9984171965122222,27,PseudoPositive,PseudoPositive,Positive
6PB0-f1,0.5037590873390436,44,PseudoNegative,StrongNegative,Positive
6PEQ-f2,0.0051005168467526596,80,PseudoNegative,StrongNegative,Negative
6PEQ-f3,0.0015701765639387002,83,PseudoNegative,StrongNegative,Negative
6PEQ-f5,9.193107640265827e-05,89,StrongNegative,StrongNegative,Negative
6PRZ-f3,0.0027024966118623798,69,PseudoNegative,StrongNegative,Negative
6PRZ-f4,0.00569796092240716,83,PseudoNegative,StrongNegative,Negative
6PS0-f4,0.3142585068196058,59,PseudoNegative,StrongNegative,Negative
6PS1-f2,0.00108239852551008,87,PseudoNegative,StrongNegative,Negative
6PS1-f5,0.00014243862596273693,78,StrongNegative,StrongNegative,Negative
6PS3-f3,0.9843537826538086,49,PseudoPositive,PseudoNegative,Positive
6PS3-f5,0.0006049523347879438,90,PseudoNegative,StrongNegative,Negative
6PS4-f3,0.00877083631977434,80,PseudoNegative,StrongNegative,Negative
6PS7-f4,0.00055503417080802,88,PseudoNegative,StrongNegative,Negative
6PS7-f5,2.105363122920867e-06,103,StrongNegative,StrongNegative,Negative
6PT2-f2,0.0006517361744808401,99,PseudoNegative,StrongNegative,Negative
6RZ6-f2,0.07764110720448655,94,PseudoNegative,StrongNegative,Negative
6RZ6-f3,0.05557815794250923,70,PseudoNegative,StrongNegative,Negative
6RZ6-f4,3.9729284618355765e-05,102,StrongNegative,StrongNegative,Negative
6RZ7-f5,0.533737899184227,41,PseudoNegative,StrongNegative,Positive
6RZ9-f1,0.0002917917557233268,76,StrongNegative,StrongNegative,Negative
6S0L-f1,7.774567581257585e-05,79,StrongNegative,StrongNegative,Negative
6S0L-f4,0.9989654338359832,23,PseudoPositive,PseudoPositive,Positive
6S0L-f5,0.934646500825882,31,PseudoPositive,StrongNegative,Positive
6S0Q-f1,6.309066339348781e-05,87,StrongNegative,StrongNegative,Negative
6S0Q-f5,0.8502587302327156,34,PseudoNegative,StrongNegative,Positive
6T4I-f1,0.00231621000618902,81,PseudoNegative,StrongNegative,Negative
6T4I-f3,0.032303716220907455,68,PseudoNegative,StrongNegative,Negative
6T9N-f5,0.07860555374016982,84,PseudoNegative,StrongNegative,Negative
6T9O-f3,0.00149558879334648,56,PseudoNegative,StrongNegative,Negative
6T9O-f4,0.0028363498446123798,56,PseudoNegative,StrongNegative,Negative
6TLQ-f1,0.00054421861538134,82,PseudoNegative,StrongNegative,Negative
6TPK-f1,0.9980608308315277,32,PseudoPositive,PseudoNegative,Positive
6TPK-f2,0.00080539192854298,72,PseudoNegative,StrongNegative,Negative
6UCB-f5,0.007157606689637721,85,PseudoNegative,StrongNegative,Negative
6UD4-f5,0.013737535217413038,62,PseudoNegative,StrongNegative,Negative
6UY0-f4,0.42344199156016116,41,PseudoNegative,StrongNegative,Negative
6V22-f5,2.8652432678882177e-05,112,StrongNegative,StrongNegative,Negative
6VI4-f1,2.10551073666494e-05,121,StrongNegative,StrongNegative,Negative
6VI4-f4,0.00040497309575035994,95,PseudoNegative,StrongNegative,Negative
6W5S-f2,0.00420746047247388,80,PseudoNegative,StrongNegative,Negative
6WBF-f5,0.00244787063358302,67,PseudoNegative,StrongNegative,Negative
6WBG-f3,0.0002103990819754991,71,StrongNegative,StrongNegative,Negative
6WBN-f3,0.00019208934533227132,96,StrongNegative,StrongNegative,Negative
6WH4-f3,0.0019432497254310399,82,PseudoNegative,StrongNegative,Negative
6WH4-f4,0.00032142262907285997,76,StrongNegative,StrongNegative,Negative
6WH4-f5,0.00044171084962631895,81,PseudoNegative,StrongNegative,Negative
6WIV-f5,0.9994960861206055,10,PseudoPositive,StrongPositive,Positive
6WM2-f2,0.0013450298151219,74,PseudoNegative,StrongNegative,Negative
6WQA-f1,0.8610454221963882,44,PseudoNegative,StrongNegative,Positive
6ZDR-f1,0.9691559479236602,33,PseudoPositive,StrongNegative,Positive
6ZDV-f4,0.9899917900562286,34,PseudoPositive,PseudoNegative,Positive
7BU7-f5,0.9992446296215057,24,PseudoPositive,PseudoPositive,Positive
7BVQ-f1,0.9857038755416871,37,PseudoPositive,PseudoNegative,Positive
7BVQ-f4,0.015732727341761298,82,PseudoNegative,StrongNegative,Negative
7C9I-f2,0.008381874667073099,103,PseudoNegative,StrongNegative,Negative
7CFN-f2,2.366050191253777e-05,101,StrongNegative,StrongNegative,Negative
7CKW-f2,7.950886252546502e-05,105,StrongNegative,StrongNegative,Negative
7CKW-f3,0.9988462152481079,26,PseudoPositive,PseudoPositive,Positive
7CKW-f5,0.9993822114467621,27,PseudoPositive,StrongPositive,Positive
7CKY-f3,0.994600909948349,39,PseudoPositive,PseudoNegative,Positive
7CKZ-f3,0.40010899716056886,42,PseudoNegative,StrongNegative,Negative
7CU3-f4,0.00348962822686004,75,PseudoNegative,StrongNegative,Negative
7CU3-f5,0.5540724329054356,67,PseudoNegative,StrongNegative,Positive
7CZ5-f1,0.3785316691547632,45,PseudoNegative,StrongNegative,Negative
7CZ5-f3,0.7950590274333954,40,PseudoNegative,StrongNegative,Positive
7CZ5-f4,0.9993163063526154,34,PseudoPositive,StrongPositive,Positive
7D76-f3,0.7069878370761871,65,PseudoNegative,StrongNegative,Positive
7D77-f5,0.014394464418772217,95,PseudoNegative,StrongNegative,Negative
7D91-f1,0.5499034047871827,42,PseudoNegative,StrongNegative,Positive
7D91-f5,0.00012871449266478997,71,StrongNegative,StrongNegative,Negative
7DDH-f2,0.9941175520420075,50,PseudoPositive,PseudoNegative,Positive
7DDH-f4,9.971434613981053e-05,73,StrongNegative,StrongNegative,Negative
7DF8-f3,0.00671361516692556,70,PseudoNegative,StrongNegative,Negative
7DFW-f4,0.6448003897815943,55,PseudoNegative,StrongNegative,Positive
7DUR-f1,5.992691262049377e-06,112,StrongNegative,StrongNegative,Negative
7DW9-f2,0.02503546084545082,73,PseudoNegative,StrongNegative,Negative
7DW9-f3,0.0001132763998405398,108,StrongNegative,StrongNegative,Negative
7DW9-f4,0.00049322078856126,103,PseudoNegative,StrongNegative,Negative
7E14-f2,0.9719188556671142,57,PseudoPositive,PseudoNegative,Positive
7E2X-f1,0.23073029378987844,50,PseudoNegative,StrongNegative,Negative
7E2Y-f1,0.00015599566140095823,91,StrongNegative,StrongNegative,Negative
7E2Y-f2,6.46106367690837e-05,83,StrongNegative,StrongNegative,Negative
7EJX-f1,2.5464266365564646e-06,138,StrongNegative,StrongNegative,Negative
7EJX-f2,0.1007747253403067,52,PseudoNegative,StrongNegative,Negative
7EJX-f3,0.9994631967544556,9,PseudoPositive,StrongPositive,Positive
7EKI-f1,0.022739999010314878,110,PseudoNegative,StrongNegative,Negative
7EKP-f2,0.0006041530166294,103,PseudoNegative,StrongNegative,Negative
7EKP-f3,6.88990547353078e-05,106,StrongNegative,StrongNegative,Negative
7EKT-f3,0.00507638208921702,92,PseudoNegative,StrongNegative,Negative
7ET1-f2,0.00035190017045529776,84,StrongNegative,StrongNegative,Negative
7EVM-f2,0.01442686504920124,97,PseudoNegative,StrongNegative,Negative
7F16-f4,0.7407253108918667,48,PseudoNegative,StrongNegative,Positive
7F61-f4,0.027375790308229557,59,PseudoNegative,StrongNegative,Negative
7F61-f5,0.0030326460703217397,92,PseudoNegative,StrongNegative,Negative
7F6G-f3,0.00082676704712318,94,PseudoNegative,StrongNegative,Negative
7F6G-f4,0.9994969658851623,15,PseudoPositive,StrongPositive,Positive
7F6G-f5,0.999442864894867,22,PseudoPositive,StrongPositive,Positive
7F6H-f1,3.8345067170106337e-05,127,StrongNegative,StrongNegative,Negative
7F6I-f1,0.00010187329044603034,83,StrongNegative,StrongNegative,Negative
7F6I-f2,0.00145698794557386,99,PseudoNegative,StrongNegative,Negative
7F9Y-f1,0.08792106126295396,45,PseudoNegative,StrongNegative,Negative
7F9Y-f2,0.6365456102192402,41,PseudoNegative,StrongNegative,Positive
7FEE-f1,0.00195099524459506,78,PseudoNegative,StrongNegative,Negative
7FEE-f2,0.9946869962215423,35,PseudoPositive,PseudoNegative,Positive
7FEE-f5,0.999377101421356,26,PseudoPositive,StrongPositive,Positive
7FIN-f2,0.3833346868492663,60,PseudoNegative,StrongNegative,Negative
7FJD-f5,0.00052827659500506,92,PseudoNegative,StrongNegative,Negative
7JV5-f1,0.22675179225206374,62,PseudoNegative,StrongNegative,Negative
7KY7-f5,0.06373348428634924,54,PseudoNegative,StrongNegative,Negative
7LFT-f1,0.5192533513903618,57,PseudoNegative,StrongNegative,Positive
7LFT-f3,0.7384680096805095,45,PseudoNegative,StrongNegative,Positive
7LFT-f4,0.5265438748598099,47,PseudoNegative,StrongNegative,Positive
7LFT-f5,0.581004188939929,48,PseudoNegative,StrongNegative,Positive
7LGW-f3,0.7883544105291367,49,PseudoNegative,StrongNegative,Positive
7LGW-f4,0.9973588180541991,30,PseudoPositive,PseudoNegative,Positive
7LH2-f1,0.04606307699671012,78,PseudoNegative,StrongNegative,Negative
7LH2-f2,0.00035632067396313246,98,StrongNegative,StrongNegative,Negative
7LH2-f3,4.257532755025295e-05,101,StrongNegative,StrongNegative,Negative
7LH2-f4,0.00010687395132659358,94,StrongNegative,StrongNegative,Negative
7LH2-f5,0.999492094039917,28,PseudoPositive,StrongPositive,Positive
7LIA-f1,0.9979381437301637,35,PseudoPositive,PseudoNegative,Positive
7LIA-f2,0.00078798623010692,69,PseudoNegative,StrongNegative,Negative
7LJC-f1,3.215603800504141e-05,92,StrongNegative,StrongNegative,Negative
7LJC-f5,0.30787427016347646,49,PseudoNegative,StrongNegative,Negative
7M5X-f3,0.998590050458908,37,PseudoPositive,PseudoPositive,Positive
7M5X-f5,0.06489823061926286,75,PseudoNegative,StrongNegative,Negative
7M5Y-f1,0.997502202987671,26,PseudoPositive,PseudoNegative,Positive
7M95-f4,0.00030890549510329674,94,StrongNegative,StrongNegative,Negative
7MFI-f1,0.008026125663971399,80,PseudoNegative,StrongNegative,Negative
7MFI-f2,0.08383415492996568,69,PseudoNegative,StrongNegative,Negative
7MFI-f4,0.01507139518961772,74,PseudoNegative,StrongNegative,Negative
7MIX-f4,0.05773991308588296,77,PseudoNegative,StrongNegative,Negative
7MIY-f4,0.681659521996975,54,PseudoNegative,StrongNegative,Positive
7MIY-f5,0.00104253779204006,78,PseudoNegative,StrongNegative,Negative
7N4U-f1,0.2899222516007721,49,PseudoNegative,StrongNegative,Negative
7N4U-f2,0.9469730232954024,44,PseudoPositive,StrongNegative,Positive
7N4U-f4,0.9438081874847413,46,PseudoPositive,StrongNegative,Positive
7N4X-f3,0.00235552333232132,80,PseudoNegative,StrongNegative,Negative
7N4X-f5,0.9991418302059174,24,PseudoPositive,PseudoPositive,Positive
7NA7-f2,0.9992105791568756,20,PseudoPositive,PseudoPositive,Positive
7NA7-f5,7.924159890597754e-05,85,StrongNegative,StrongNegative,Negative
7NA8-f3,0.9981757273674011,28,PseudoPositive,PseudoNegative,Positive
7NEQ-f2,0.7986608965396881,34,PseudoNegative,StrongNegative,Positive
7NEQ-f5,0.9072827542424202,36,PseudoNegative,StrongNegative,Positive
7NF6-f2,0.9940315506458282,35,PseudoPositive,PseudoNegative,Positive
7NF6-f3,0.0002655337023447361,79,StrongNegative,StrongNegative,Negative
7NF8-f1,0.9992102317810059,36,PseudoPositive,PseudoPositive,Positive
7NF8-f5,8.906859486873238e-05,82,StrongNegative,StrongNegative,Negative
7OCA-f1,0.00014408280918632704,104,StrongNegative,StrongNegative,Negative
7OCA-f3,0.4747982382718474,40,PseudoNegative,StrongNegative,Negative
7OCA-f4,0.0047816126946636,81,PseudoNegative,StrongNegative,Negative
7OCE-f1,4.106292487554697e-05,103,StrongNegative,StrongNegative,Negative
7OJI-f5,0.9983424756526947,30,PseudoPositive,PseudoNegative,Positive
7P00-f1,0.00366137623495156,65,PseudoNegative,StrongNegative,Negative
7P00-f2,3.1799352345529996e-05,93,StrongNegative,StrongNegative,Negative
7P00-f4,0.999430585861206,24,PseudoPositive,StrongPositive,Positive
7P02-f3,7.2102222627670185e-06,117,StrongNegative,StrongNegative,Negative
7PP1-f5,0.02363219881569964,63,PseudoNegative,StrongNegative,Negative
7PX4-f4,0.9537279183864594,33,PseudoPositive,StrongNegative,Positive
7PXE-f3,2.964643874068429e-05,109,StrongNegative,StrongNegative,Negative
7PYR-f4,0.00292510371689418,75,PseudoNegative,StrongNegative,Negative
7Q1U-f1,3.2312402835810157e-06,105,StrongNegative,StrongNegative,Negative
7Q1U-f4,0.0002995000250279827,90,StrongNegative,StrongNegative,Negative
7R8B-f1,0.00075288164528678,102,PseudoNegative,StrongNegative,Negative
7R8B-f2,0.6873291233777999,58,PseudoNegative,StrongNegative,Positive
7R8B-f5,0.00070350182065768,73,PseudoNegative,StrongNegative,Negative
7R8D-f1,0.00324812560587446,84,PseudoNegative,StrongNegative,Negative
7R8D-f3,0.05490565745183264,67,PseudoNegative,StrongNegative,Negative
7RHR-f2,0.9720820968151094,36,PseudoPositive,PseudoNegative,Positive
7SHF-f3,0.08236340223700968,84,PseudoNegative,StrongNegative,Negative
7SIL-f1,0.9994541771411896,18,PseudoPositive,StrongPositive,Positive
7SIL-f2,0.05514955213217761,88,PseudoNegative,StrongNegative,Negative
7SIL-f3,0.8731677780747413,43,PseudoNegative,StrongNegative,Positive
7SIL-f4,0.9833081152439117,26,PseudoPositive,PseudoNegative,Positive
7SIL-f5,0.9994564211368561,16,PseudoPositive,StrongPositive,Positive
7SIM-f2,0.785963700145483,50,PseudoNegative,StrongNegative,Positive
7SIM-f3,0.9995049386024475,18,PseudoPositive,StrongPositive,Positive
7SIM-f4,0.9994379980564118,15,PseudoPositive,StrongPositive,Positive
7SK4-f1,0.9992413017749786,37,PseudoPositive,PseudoPositive,Positive
7SK4-f3,0.913079164147377,45,PseudoPositive,StrongNegative,Positive
7SK7-f1,0.0049237651280417795,84,PseudoNegative,StrongNegative,Negative
7SK7-f4,0.25713604962639514,61,PseudoNegative,StrongNegative,Negative
7SK8-f1,0.9984699974060058,35,PseudoPositive,PseudoPositive,Positive
7SK8-f3,0.8165407150089742,42,PseudoNegative,StrongNegative,Positive
7SL8-f1,0.9994335198402403,26,PseudoPositive,StrongPositive,Positive
7SMM-f2,0.1008846287820306,68,PseudoNegative,StrongNegative,Negative
7SMR-f4,0.0006133894641424801,79,PseudoNegative,StrongNegative,Negative
