protein_id,average_score,number_atoms,min_max_label,percentile_label,threshold_label
7FIN-fi,0.9995409185886382,12,PseudoPositive,StrongPositive,Positive
7FJE-fi,0.9956725578308105,58,PseudoPositive,PseudoNegative,Positive
7KY7-fi,0.6948929312825203,55,PseudoNegative,StrongNegative,Positive
7M95-fi,0.9985440692901613,39,PseudoPositive,PseudoPositive,Positive
7N4U-fi,0.9995872943401338,30,PseudoPositive,StrongPositive,Positive
7SMR-fi,0.9994953248500824,35,PseudoPositive,StrongPositive,Positive
7TBW-fi,0.9992795360088348,37,PseudoPositive,StrongPositive,Positive
7TJ9-fi,0.9826328830718994,61,PseudoPositive,PseudoNegative,Positive
7UZ3-fi,0.8697271508574484,39,PseudoNegative,StrongNegative,Positive
7VGZ-fi,0.999097098350525,38,PseudoPositive,PseudoPositive,Positive
7VV4-fi,0.9988356437683106,39,PseudoPositive,PseudoPositive,Positive
7VV6-fi,0.9987213742733001,42,PseudoPositive,PseudoPositive,Positive
7WC6-fi,0.964554311990738,44,PseudoPositive,PseudoNegative,Positive
7WC7-fi,0.9863588562011719,42,PseudoPositive,PseudoNegative,Positive
7WLD-fi,0.999524994134903,14,PseudoPositive,StrongPositive,Positive
7WQ4-fi,0.9994578692913055,22,PseudoPositive,StrongPositive,Positive
7WU4-fi,0.99544052362442,31,PseudoPositive,PseudoNegative,Positive
7WU5-fi,0.9993837113380433,23,PseudoPositive,StrongPositive,Positive
7WYX-fi,0.9981732277870178,45,PseudoPositive,PseudoPositive,Positive
7WZ0-fi,0.9989490242004395,44,PseudoPositive,PseudoPositive,Positive
7X2D-fi,0.9983509068489074,42,PseudoPositive,PseudoPositive,Positive
7XBX-fi,0.8630647752285003,56,PseudoNegative,StrongNegative,Positive
7XW6-fi,0.9274210420846938,55,PseudoPositive,StrongNegative,Positive
7Y5X-fi,0.9991988704204559,33,PseudoPositive,PseudoPositive,Positive
7Y5Z-fi,0.9992546679973602,30,PseudoPositive,PseudoPositive,Positive
7YAE-fi,0.9995150990486146,14,PseudoPositive,StrongPositive,Positive
8BHT-fi,0.9991619718074798,42,PseudoPositive,PseudoPositive,Positive
8BI0-fi,0.9994955201148986,30,PseudoPositive,StrongPositive,Positive
8BJF-fi,0.9084152114391328,59,PseudoPositive,StrongNegative,Positive
8C9W-fi,0.13901465175453626,55,PseudoNegative,StrongNegative,Negative
8CIC-fi,0.8520675069987774,44,PseudoNegative,StrongNegative,Positive
8CRR-fi,0.9451309438943862,59,PseudoPositive,StrongNegative,Positive
8E0G-fi,0.9834894881248475,53,PseudoPositive,PseudoNegative,Positive
8EIQ-fi,0.9989749319553376,30,PseudoPositive,PseudoPositive,Positive
8EOG-fi,0.9993087890148162,27,PseudoPositive,StrongPositive,Positive
8FHS-fi,0.9911874928474426,43,PseudoPositive,PseudoNegative,Positive
8GI8-fi,0.9980900659561156,47,PseudoPositive,PseudoPositive,Positive
8HA0-fi,0.9983687176704408,32,PseudoPositive,PseudoPositive,Positive
8HDO-fi,0.9994200003147125,36,PseudoPositive,StrongPositive,Positive
8IRR-fi,0.052172372610366356,68,PseudoNegative,StrongNegative,Negative
8IRV-fi,0.49435175973922013,69,PseudoNegative,StrongNegative,Negative
8J6M-fi,0.9983423678874971,41,PseudoPositive,PseudoPositive,Positive
8J6Q-fi,0.9988935413360597,44,PseudoPositive,PseudoPositive,Positive
8JD0-fi,0.9995913889408111,23,PseudoPositive,StrongPositive,Positive
8JEZ-fi,0.387593525018543,71,PseudoNegative,StrongNegative,Negative
8JF1-fi,0.7533119358420372,54,PseudoNegative,StrongNegative,Positive
8JIM-fi,0.9993824880123139,47,PseudoPositive,StrongPositive,Positive
8JT8-fi,0.9989982829093933,30,PseudoPositive,PseudoPositive,Positive
8K69-fi,0.8340660692453385,65,PseudoNegative,StrongNegative,Positive
8KCT-fi,0.9993070549964905,36,PseudoPositive,StrongPositive,Positive
8KH4-fi,0.7528201984241605,51,PseudoNegative,StrongNegative,Positive
8KH5-fi,0.5868456068336964,59,PseudoNegative,StrongNegative,Positive
8PG0-fi,0.9994364545345308,29,PseudoPositive,StrongPositive,Positive
8PM6-fi,0.9981360466480256,41,PseudoPositive,PseudoPositive,Positive
8PWN-fi,0.9473703063726425,42,PseudoPositive,StrongNegative,Positive
8QCM-fi,0.9936910111904146,54,PseudoPositive,PseudoNegative,Positive
8RQQ-fi,0.13610433170519534,54,PseudoNegative,StrongNegative,Negative
8RWH-fi,0.9948971798419952,41,PseudoPositive,PseudoNegative,Positive
8SI7-fi,0.2993542709648609,65,PseudoNegative,StrongNegative,Negative
8SIA-fi,0.7841305538862944,59,PseudoNegative,StrongNegative,Positive
8SS3-fi,0.9989861416816712,30,PseudoPositive,PseudoPositive,Positive
8SS6-fi,0.9985599255561828,36,PseudoPositive,PseudoPositive,Positive
8SZH-fi,0.999465812921524,23,PseudoPositive,StrongPositive,Positive
8T3V-fi,0.9994059572219849,17,PseudoPositive,StrongPositive,Positive
8T6V-fi,0.9987461726665497,41,PseudoPositive,PseudoPositive,Positive
8TW4-fi,0.9991865606307982,36,PseudoPositive,PseudoPositive,Positive
8U4O-fi,0.9994270348548889,35,PseudoPositive,StrongPositive,Positive
8UUK-fi,0.9994059274196625,29,PseudoPositive,StrongPositive,Positive
8UVE-fi,0.9988687458038331,36,PseudoPositive,PseudoPositive,Positive
8V0G-fi,0.9255051048398018,43,PseudoPositive,StrongNegative,Positive
8V64-fi,0.9109056310355663,58,PseudoPositive,StrongNegative,Positive
8W88-fi,0.9992861704826355,35,PseudoPositive,StrongPositive,Positive
8WE9-fi,0.9981917517185211,38,PseudoPositive,PseudoPositive,Positive
8WPU-fi,0.9991844789981842,33,PseudoPositive,PseudoPositive,Positive
8X5B-fi,0.9828602247238158,48,PseudoPositive,PseudoNegative,Positive
8XBS-fi,0.9995598146915435,20,PseudoPositive,StrongPositive,Positive
8XQJ-fi,0.996344286441803,39,PseudoPositive,PseudoNegative,Positive
8XQO-fi,0.5847135684117675,86,PseudoNegative,StrongNegative,Positive
8XQS-fi,0.2509522503297775,89,PseudoNegative,StrongNegative,Negative
8YN2-fi,0.9994197607040405,28,PseudoPositive,StrongPositive,Positive
8YN5-fi,0.9995424630641937,19,PseudoPositive,StrongPositive,Positive
8YN6-fi,0.9995474188327789,17,PseudoPositive,StrongPositive,Positive
8YN7-fi,0.999550728559494,19,PseudoPositive,StrongPositive,Positive
8YNA-fi,0.9995221881866456,25,PseudoPositive,StrongPositive,Positive
8ZPL-fi,0.9957101902961731,40,PseudoPositive,PseudoNegative,Positive
8ZPN-fi,0.9992541637420654,31,PseudoPositive,PseudoPositive,Positive
8ZSJ-fi,0.9994703843593598,27,PseudoPositive,StrongPositive,Positive
8ZYJ-fi,0.9987328419685364,29,PseudoPositive,PseudoPositive,Positive
9BR2-fi,0.9986463606357574,47,PseudoPositive,PseudoPositive,Positive
9C12-fi,0.9940921537876128,52,PseudoPositive,PseudoNegative,Positive
9CDE-fi,0.9986010971069337,38,PseudoPositive,PseudoPositive,Positive
9D18-fi,0.369266754899174,58,PseudoNegative,StrongNegative,Negative
9D3G-fi,0.9958939373493194,45,PseudoPositive,PseudoNegative,Positive
9DNY-fi,0.448641243165126,46,PseudoNegative,StrongNegative,Negative
9EO4-fi,0.9982278852462768,38,PseudoPositive,PseudoPositive,Positive
9IJA-fi,0.9635216983556747,81,PseudoPositive,PseudoNegative,Positive
9ITB-fi,0.9989889607429504,50,PseudoPositive,PseudoPositive,Positive
9K7B-fi,0.9994198091030121,36,PseudoPositive,StrongPositive,Positive
