protein_id,average_score,number_atoms,min_max_label,percentile_label,threshold_label
5I73-f1,0.062386039325094275,79,PseudoNegative,StrongNegative,Negative
5I73-f2,0.020201225360855418,70,PseudoNegative,StrongNegative,Negative
5I73-f3,0.02303897263086398,93,PseudoNegative,StrongNegative,Negative
5I75-f1,0.0035010605680872004,102,PseudoNegative,StrongNegative,Negative
5I75-f2,0.00040871741149016004,87,PseudoNegative,StrongNegative,Negative
5IU4-f2,7.181983758635753e-05,88,PseudoNegative,StrongNegative,Negative
5IUA-f2,0.0004148519893356878,93,PseudoNegative,StrongNegative,Negative
5IUB-f2,1.854641653120126e-05,99,PseudoNegative,StrongNegative,Negative
5JTB-f2,0.8850285118818283,37,PseudoNegative,StrongNegative,Positive
5K2A-f1,0.7250951105058193,37,PseudoNegative,StrongNegative,Positive
5K2B-f1,4.355654354161948e-05,81,PseudoNegative,StrongNegative,Negative
5K2C-f5,0.00130857303326588,76,PseudoNegative,StrongNegative,Negative
5LWE-f1,0.00616314557857544,67,PseudoNegative,StrongNegative,Negative
5LWE-f3,0.0007078866229493799,71,PseudoNegative,StrongNegative,Negative
5MZP-f1,0.972734076976776,49,PseudoPositive,StrongNegative,Positive
5MZP-f2,0.6530348731577396,37,PseudoNegative,StrongNegative,Positive
5N2R-f2,0.00047523019765091136,85,PseudoNegative,StrongNegative,Negative
5N2R-f3,0.9311658504009246,33,PseudoPositive,StrongNegative,Positive
5NLX-f2,2.5747308414196365e-05,87,PseudoNegative,StrongNegative,Negative
5NLX-f3,0.8508175925612449,41,PseudoNegative,StrongNegative,Positive
5NM2-f2,0.1576836755210533,68,PseudoNegative,StrongNegative,Negative
5NM4-f3,0.18958676087157797,52,PseudoNegative,StrongNegative,Negative
5OLG-f4,0.00019467788902733318,99,PseudoNegative,StrongNegative,Negative
5OLH-f2,0.0019320888322399202,88,PseudoNegative,StrongNegative,Negative
5OLO-f2,0.999223290681839,12,PseudoPositive,StrongPositive,Positive
5OLV-f1,0.11760687637887893,58,PseudoNegative,StrongNegative,Negative
5OLV-f4,7.896285571169532e-05,96,PseudoNegative,StrongNegative,Negative
5OLZ-f1,0.6983311666250229,52,PseudoNegative,StrongNegative,Positive
5OLZ-f3,0.9993306775093078,8,PseudoPositive,StrongPositive,Positive
5OLZ-f5,0.6756657153591513,35,PseudoNegative,StrongNegative,Positive
5OM1-f5,0.9993258187770844,5,PseudoPositive,StrongPositive,Positive
5OM4-f5,0.00014934232296460724,89,PseudoNegative,StrongNegative,Negative
5UPH-f4,0.0032702434068850998,84,PseudoNegative,StrongNegative,Negative
5UVI-f1,7.906631305335311e-06,107,StrongNegative,StrongNegative,Negative
5UVI-f3,0.0005924380309660999,90,PseudoNegative,StrongNegative,Negative
5VRA-f4,6.804370722611026e-05,92,PseudoNegative,StrongNegative,Negative
5X7D-f4,0.01040230395973772,75,PseudoNegative,StrongNegative,Negative
5XRA-f1,8.794536886750138e-06,110,StrongNegative,StrongNegative,Negative
5XRA-f5,0.13238025452010332,60,PseudoNegative,StrongNegative,Negative
5ZM5-f1,5.0344133425824105e-05,94,PseudoNegative,StrongNegative,Negative
5ZM7-f2,0.15872139033302662,66,PseudoNegative,StrongNegative,Negative
5ZM7-f3,0.01191482297284522,59,PseudoNegative,StrongNegative,Negative
6AQF-f2,0.9118516566753387,33,PseudoNegative,StrongNegative,Positive
6BHU-f2,0.3345974230095744,82,PseudoNegative,StrongNegative,Negative
6BHU-f3,0.9992176067829133,24,PseudoPositive,StrongPositive,Positive
6BHU-f4,0.9836830215454102,34,PseudoPositive,PseudoNegative,Positive
6CO7-f1,0.0018817701699965395,91,PseudoNegative,StrongNegative,Negative
6CO7-f3,0.0013485263708207,81,PseudoNegative,StrongNegative,Negative
6DRY-f3,4.05517656304899e-06,120,StrongNegative,StrongNegative,Negative
6DRZ-f4,0.03239199609850762,64,PseudoNegative,StrongNegative,Negative
6GYH-f3,0.0026499218731332198,62,PseudoNegative,StrongNegative,Negative
6IBB-f3,0.0010627624929820199,79,PseudoNegative,StrongNegative,Negative
6IDF-f3,0.9025980019569397,63,PseudoNegative,StrongNegative,Positive
6IDF-f5,0.9878916385173797,30,PseudoPositive,PseudoNegative,Positive
6IIV-f5,0.8889394854307175,31,PseudoNegative,StrongNegative,Positive
6IYC-f4,0.6432552684545516,74,PseudoNegative,StrongNegative,Positive
6IYC-f5,0.065288458551513,65,PseudoNegative,StrongNegative,Negative
6JMQ-f4,0.9990675768852235,18,PseudoPositive,StrongPositive,Positive
6JXH-f1,0.9624656145572663,45,PseudoPositive,StrongNegative,Positive
6JXI-f2,0.9981106803417206,44,PseudoPositive,PseudoPositive,Positive
6JXJ-f1,0.1469382626987062,74,PseudoNegative,StrongNegative,Negative
6JXJ-f2,0.9762683684825898,45,PseudoPositive,StrongNegative,Positive
6JXJ-f3,0.13823428227473047,71,PseudoNegative,StrongNegative,Negative
6JZH-f1,8.01415109174033e-05,102,PseudoNegative,StrongNegative,Negative
6JZH-f3,0.0002159362018087806,89,PseudoNegative,StrongNegative,Negative
6LFO-f5,0.02712903375865422,52,PseudoNegative,StrongNegative,Negative
6LPJ-f5,4.358643667543305e-05,78,PseudoNegative,StrongNegative,Negative
6LPK-f1,3.069799724569222e-05,84,PseudoNegative,StrongNegative,Negative
6LPL-f5,0.6048645412921905,64,PseudoNegative,StrongNegative,Positive
6LR4-f4,0.00525004087183326,95,PseudoNegative,StrongNegative,Negative
6LR4-f5,0.00369938391145928,82,PseudoNegative,StrongNegative,Negative
6M0F-f1,0.9984418940544127,23,PseudoPositive,PseudoPositive,Positive
6M0F-f5,0.16738978153094647,70,PseudoNegative,StrongNegative,Negative
6M0Z-f1,0.619983372181654,43,PseudoNegative,StrongNegative,Positive
6M0Z-f4,0.9992015438079834,16,PseudoPositive,StrongPositive,Positive
6M2R-f1,0.994867229938507,30,PseudoPositive,PseudoNegative,Positive
6M2R-f2,0.00054175077644226,74,PseudoNegative,StrongNegative,Negative
6M38-f1,1.193207324147494e-05,112,PseudoNegative,StrongNegative,Negative
6M38-f3,0.998968802690506,28,PseudoPositive,StrongPositive,Positive
6M38-f5,1.071555141335434e-05,112,PseudoNegative,StrongNegative,Negative
6M3Z-f1,0.06530398427590259,69,PseudoNegative,StrongNegative,Negative
6M47-f1,0.47968360264413057,45,PseudoNegative,StrongNegative,Negative
6N4B-f1,0.0006022152106838401,73,PseudoNegative,StrongNegative,Negative
6N4B-f5,0.00164926394544448,94,PseudoNegative,StrongNegative,Negative
6NBF-f2,0.9987927715778351,22,PseudoPositive,PseudoPositive,Positive
6O3C-f4,0.09398163863923399,73,PseudoNegative,StrongNegative,Negative
6OMM-f3,0.6828941594380885,52,PseudoNegative,StrongNegative,Positive
6OS1-f5,0.10080677298759107,69,PseudoNegative,StrongNegative,Negative
6OS2-f2,0.00017684603470090776,88,PseudoNegative,StrongNegative,Negative
6OS2-f3,0.9383202068805694,31,PseudoPositive,StrongNegative,Positive
6OS2-f4,0.9980672538280487,27,PseudoPositive,PseudoPositive,Positive
6PB1-f1,0.07844962700596077,69,PseudoNegative,StrongNegative,Negative
6PB1-f3,0.01308722146404028,57,PseudoNegative,StrongNegative,Negative
6PEQ-f2,0.00884614944038908,80,PseudoNegative,StrongNegative,Negative
6PEQ-f3,0.0032608499386878598,83,PseudoNegative,StrongNegative,Negative
6PEQ-f5,0.00010266443370400181,89,PseudoNegative,StrongNegative,Negative
6PRZ-f2,0.00332701284769968,80,PseudoNegative,StrongNegative,Negative
6PS2-f3,0.000937079950245991,89,PseudoNegative,StrongNegative,Negative
6PS3-f3,0.9873827888965607,49,PseudoPositive,PseudoNegative,Positive
6PS4-f1,0.07069217864202797,75,PseudoNegative,StrongNegative,Negative
6PS4-f2,0.0034428404688514602,66,PseudoNegative,StrongNegative,Negative
6PS6-f5,0.00734375284232368,68,PseudoNegative,StrongNegative,Negative
6PS7-f4,0.0006944484575751,88,PseudoNegative,StrongNegative,Negative
6RZ6-f3,0.0947181147241499,70,PseudoNegative,StrongNegative,Negative
6RZ6-f4,7.24347069884664e-05,102,PseudoNegative,StrongNegative,Negative
6RZ7-f1,3.505096635289817e-05,97,PseudoNegative,StrongNegative,Negative
6RZ9-f3,0.00038781569097768,87,PseudoNegative,StrongNegative,Negative
6RZ9-f4,0.5978456434458495,41,PseudoNegative,StrongNegative,Positive
6RZ9-f5,0.5457124239951372,73,PseudoNegative,StrongNegative,Positive
6S0L-f1,9.856525656861256e-05,79,PseudoNegative,StrongNegative,Negative
6S0L-f4,0.9986203451156616,23,PseudoPositive,PseudoPositive,Positive
6S0Q-f1,8.264746374969714e-05,87,PseudoNegative,StrongNegative,Negative
6S0Q-f3,0.0004347223510990011,83,PseudoNegative,StrongNegative,Negative
6T4G-f3,0.00114490986498476,75,PseudoNegative,StrongNegative,Negative
6T4I-f2,0.0075011713568419,87,PseudoNegative,StrongNegative,Negative
6T9N-f2,0.09660025861987373,73,PseudoNegative,StrongNegative,Negative
6T9N-f5,0.11271787318587297,84,PseudoNegative,StrongNegative,Negative
6TPK-f1,0.9973251037597656,32,PseudoPositive,PseudoNegative,Positive
6UCB-f2,0.0005504081649687,78,PseudoNegative,StrongNegative,Negative
6UD4-f1,0.00577266567171314,90,PseudoNegative,StrongNegative,Negative
6UD4-f5,0.022059107227676518,62,PseudoNegative,StrongNegative,Negative
6UD8-f1,0.0011538519524665,91,PseudoNegative,StrongNegative,Negative
6UD8-f4,5.442745016965123e-05,108,PseudoNegative,StrongNegative,Negative
6UY0-f3,0.9862528393268585,46,PseudoPositive,PseudoNegative,Positive
6UY0-f4,0.3845973544344306,41,PseudoNegative,StrongNegative,Negative
6UY0-f5,0.9990045881271362,30,PseudoPositive,StrongPositive,Positive
6VI4-f1,2.1498732129920484e-05,121,PseudoNegative,StrongNegative,Negative
6W5S-f5,0.0010858738406931598,77,PseudoNegative,StrongNegative,Negative
6WBF-f5,0.0029162673726786403,67,PseudoNegative,StrongNegative,Negative
6WBG-f1,0.015162878603150558,96,PseudoNegative,StrongNegative,Negative
6WBM-f5,0.0006582990285296201,90,PseudoNegative,StrongNegative,Negative
6WBN-f3,0.00022607927475804275,96,PseudoNegative,StrongNegative,Negative
6WGT-f3,0.00163422390415322,71,PseudoNegative,StrongNegative,Negative
6WGT-f4,0.13528343674913043,61,PseudoNegative,StrongNegative,Negative
6WH4-f1,0.0012380410127224802,84,PseudoNegative,StrongNegative,Negative
6WIV-f2,0.9591101381778717,48,PseudoPositive,StrongNegative,Positive
6WIV-f5,0.999328186750412,10,PseudoPositive,StrongPositive,Positive
6WQA-f1,0.8583611476421357,44,PseudoNegative,StrongNegative,Positive
6WQA-f2,8.29999617259793e-05,88,PseudoNegative,StrongNegative,Negative
6ZDR-f1,0.9565503697395326,33,PseudoPositive,StrongNegative,Positive
6ZDV-f4,0.987495985031128,34,PseudoPositive,PseudoNegative,Positive
7A69-f3,0.01966174718490214,64,PseudoNegative,StrongNegative,Negative
7A69-f4,0.0001722354236746687,86,PseudoNegative,StrongNegative,Negative
7ARO-f2,0.0767917230036109,70,PseudoNegative,StrongNegative,Negative
7ARO-f3,6.898839829074896e-05,87,PseudoNegative,StrongNegative,Negative
7BU7-f5,0.9990397953987122,24,PseudoPositive,StrongPositive,Positive
7BVQ-f1,0.9794065372943879,37,PseudoPositive,StrongNegative,Positive
7C9I-f1,0.0035358615842560003,93,PseudoNegative,StrongNegative,Negative
7C9I-f5,0.00120503485995862,82,PseudoNegative,StrongNegative,Negative
7CFM-f5,0.2977129404917359,58,PseudoNegative,StrongNegative,Negative
7CKW-f1,2.4319410601254535e-06,123,StrongNegative,StrongNegative,Negative
7CKW-f3,0.9983460464477538,26,PseudoPositive,PseudoPositive,Positive
7CKW-f5,0.9991985840797424,27,PseudoPositive,StrongPositive,Positive
7CKY-f3,0.9933113584518433,39,PseudoPositive,PseudoNegative,Positive
7CKZ-f3,0.41826404630020253,42,PseudoNegative,StrongNegative,Negative
7CZ5-f1,0.4035001806244254,45,PseudoNegative,StrongNegative,Negative
7CZ5-f3,0.7799785281717776,40,PseudoNegative,StrongNegative,Positive
7CZ5-f4,0.9991029367446899,34,PseudoPositive,StrongPositive,Positive
7CZ5-f5,0.9613849011063575,31,PseudoPositive,StrongNegative,Positive
7D76-f2,0.0023680244159622202,63,PseudoNegative,StrongNegative,Negative
7D76-f3,0.7501319907903671,65,PseudoNegative,StrongNegative,Positive
7D8X-f2,0.0017450850893800998,96,PseudoNegative,StrongNegative,Negative
7D91-f1,0.5294826658815145,42,PseudoNegative,StrongNegative,Positive
7DDL-f3,0.00036999459436534,67,PseudoNegative,StrongNegative,Negative
7DF8-f2,0.01111491013661718,104,PseudoNegative,StrongNegative,Negative
7DF8-f3,0.009919183602614758,70,PseudoNegative,StrongNegative,Negative
7DRT-f2,0.00135472315240072,82,PseudoNegative,StrongNegative,Negative
7DRT-f3,0.00034844308934217996,85,PseudoNegative,StrongNegative,Negative
7DRT-f5,0.0028557813881925,70,PseudoNegative,StrongNegative,Negative
7DTY-f1,0.14820195548725312,59,PseudoNegative,StrongNegative,Negative
7DUQ-f1,0.00014326552349617735,78,PseudoNegative,StrongNegative,Negative
7E14-f1,0.019427582022384697,54,PseudoNegative,StrongNegative,Negative
7E14-f4,0.6618631679117679,54,PseudoNegative,StrongNegative,Positive
7E2X-f1,0.25313348676636815,50,PseudoNegative,StrongNegative,Negative
7E2Y-f2,6.633548813458255e-05,83,PseudoNegative,StrongNegative,Negative
7E2Y-f4,0.0006513902377791599,66,PseudoNegative,StrongNegative,Negative
7EJX-f3,0.9992878630161286,9,PseudoPositive,StrongPositive,Positive
7EKI-f4,0.18494509991444646,77,PseudoNegative,StrongNegative,Negative
7EKT-f5,0.00013158902495179537,111,PseudoNegative,StrongNegative,Negative
7ET1-f4,0.0046312755822527,85,PseudoNegative,StrongNegative,Negative
7F16-f4,0.7415737228766084,48,PseudoNegative,StrongNegative,Positive
7F61-f4,0.03770199557696464,59,PseudoNegative,StrongNegative,Negative
7F61-f5,0.00277272250046366,92,PseudoNegative,StrongNegative,Negative
7F6G-f5,0.9992610294818878,22,PseudoPositive,StrongPositive,Positive
7F6I-f5,0.33232019301503896,63,PseudoNegative,StrongNegative,Negative
7F9Y-f1,0.08600027011660856,45,PseudoNegative,StrongNegative,Negative
7F9Y-f2,0.6166668472252785,41,PseudoNegative,StrongNegative,Positive
7FEE-f2,0.9948206429481508,35,PseudoPositive,PseudoNegative,Positive
7FEE-f5,0.9991630663871766,26,PseudoPositive,StrongPositive,Positive
7FJD-f1,0.02728287643287324,89,PseudoNegative,StrongNegative,Negative
7FJD-f2,0.0008590410759297389,100,PseudoNegative,StrongNegative,Negative
7FJD-f5,0.0006125481559023,92,PseudoNegative,StrongNegative,Negative
7FJE-f1,1.3204616073267062e-05,121,PseudoNegative,StrongNegative,Negative
7JV5-f1,0.2953198653310537,62,PseudoNegative,StrongNegative,Negative
7JVP-f5,8.61331734959947e-06,107,StrongNegative,StrongNegative,Negative
7KY7-f5,0.08823300769063643,54,PseudoNegative,StrongNegative,Negative
7LFT-f1,0.5676352526694537,57,PseudoNegative,StrongNegative,Positive
7LFT-f3,0.7270370886176825,45,PseudoNegative,StrongNegative,Positive
7LFT-f4,0.5299880013614893,47,PseudoNegative,StrongNegative,Positive
7LFT-f5,0.6193679594695568,48,PseudoNegative,StrongNegative,Positive
7LGU-f5,0.00090050972911918,69,PseudoNegative,StrongNegative,Negative
7LGW-f3,0.8276429864168167,49,PseudoNegative,StrongNegative,Positive
7LGW-f4,0.9970382199287414,30,PseudoPositive,PseudoNegative,Positive
7LH2-f5,0.9993420314788818,28,PseudoPositive,StrongPositive,Positive
7LIA-f1,0.9972762703895569,35,PseudoPositive,PseudoNegative,Positive
7LIA-f2,0.00087539837441448,69,PseudoNegative,StrongNegative,Negative
7LJC-f1,4.513284607656942e-05,92,PseudoNegative,StrongNegative,Negative
7LJC-f5,0.3221356174349784,49,PseudoNegative,StrongNegative,Negative
7LKP-f2,0.42728670381754635,56,PseudoNegative,StrongNegative,Negative
7LKP-f3,5.1787461281484185e-05,94,PseudoNegative,StrongNegative,Negative
7M5X-f3,0.9979680442810059,37,PseudoPositive,PseudoPositive,Positive
7M5X-f5,0.07732554661581517,75,PseudoNegative,StrongNegative,Negative
7M5Y-f1,0.996120509147644,26,PseudoPositive,PseudoNegative,Positive
7M5Y-f2,0.4224410950317979,65,PseudoNegative,StrongNegative,Negative
7M95-f4,0.0007248648856047678,94,PseudoNegative,StrongNegative,Negative
7MIY-f4,0.7298505628705024,54,PseudoNegative,StrongNegative,Positive
7N4U-f1,0.2856763966772705,49,PseudoNegative,StrongNegative,Negative
7N4U-f2,0.938997358083725,44,PseudoPositive,StrongNegative,Positive
7N4U-f3,0.04192320372420358,72,PseudoNegative,StrongNegative,Negative
7N4U-f4,0.9230208799839019,46,PseudoPositive,StrongNegative,Positive
7N4X-f5,0.9988696730136871,24,PseudoPositive,PseudoPositive,Positive
7NA7-f2,0.9989693534374237,20,PseudoPositive,StrongPositive,Positive
7NA7-f5,6.269449711260221e-05,85,PseudoNegative,StrongNegative,Negative
7NEQ-f2,0.7374615285992622,34,PseudoNegative,StrongNegative,Positive
7NEQ-f4,0.29094939866289493,78,PseudoNegative,StrongNegative,Negative
7NEQ-f5,0.8787847311794759,36,PseudoNegative,StrongNegative,Positive
7NF6-f2,0.9936531322002411,35,PseudoPositive,PseudoNegative,Positive
7NF6-f3,0.0003141582306584065,79,PseudoNegative,StrongNegative,Negative
7NF8-f1,0.9990417160987853,36,PseudoPositive,StrongPositive,Positive
7OCA-f3,0.43906432284414765,40,PseudoNegative,StrongNegative,Negative
7OCA-f4,0.0111579443992486,81,PseudoNegative,StrongNegative,Negative
7OCE-f2,0.00214840544870088,75,PseudoNegative,StrongNegative,Negative
7OCE-f3,0.012441670380270739,87,PseudoNegative,StrongNegative,Negative
7OCE-f4,0.00321654795510942,78,PseudoNegative,StrongNegative,Negative
7OJH-f3,9.368375086682623e-05,91,PseudoNegative,StrongNegative,Negative
7OJI-f5,0.997840358018875,30,PseudoPositive,PseudoPositive,Positive
7P00-f4,0.9992414836883545,24,PseudoPositive,StrongPositive,Positive
7P02-f3,5.344563000711844e-06,117,StrongNegative,StrongNegative,Negative
7PP1-f4,0.36087011398002505,69,PseudoNegative,StrongNegative,Negative
7PX4-f4,0.9335089294910432,33,PseudoPositive,StrongNegative,Positive
7PXH-f5,0.0318666209529619,72,PseudoNegative,StrongNegative,Negative
7PYR-f4,0.00421063739147572,75,PseudoNegative,StrongNegative,Negative
7Q1U-f4,0.00035127953618424877,90,PseudoNegative,StrongNegative,Negative
7Q1U-f5,0.09418379215896126,81,PseudoNegative,StrongNegative,Negative
7R8A-f5,0.4164767670612782,60,PseudoNegative,StrongNegative,Negative
7R8B-f2,0.6044949037581683,58,PseudoNegative,StrongNegative,Positive
7R8B-f4,0.1587505457308143,70,PseudoNegative,StrongNegative,Negative
7R8B-f5,0.0008512043571763,73,PseudoNegative,StrongNegative,Negative
7R8D-f1,0.0030471197184669596,84,PseudoNegative,StrongNegative,Negative
7R8D-f3,0.06382980531384233,67,PseudoNegative,StrongNegative,Negative
7R8D-f4,0.1383895560209639,67,PseudoNegative,StrongNegative,Negative
7RHR-f2,0.9753604805469512,36,PseudoPositive,StrongNegative,Positive
7SHF-f3,0.08688202045526118,84,PseudoNegative,StrongNegative,Negative
7SHF-f4,0.9992603268623352,12,PseudoPositive,StrongPositive,Positive
7SIL-f1,0.9992715375423431,18,PseudoPositive,StrongPositive,Positive
7SIL-f3,0.8320306135416031,43,PseudoNegative,StrongNegative,Positive
7SIL-f4,0.9730600497722625,26,PseudoPositive,StrongNegative,Positive
7SIL-f5,0.9992737863063812,16,PseudoPositive,StrongPositive,Positive
7SIM-f1,0.00045298629775828,92,PseudoNegative,StrongNegative,Negative
7SIM-f2,0.7398003604263067,50,PseudoNegative,StrongNegative,Positive
7SIM-f3,0.9993368890285492,18,PseudoPositive,StrongPositive,Positive
7SIM-f4,0.9992508289813996,15,PseudoPositive,StrongPositive,Positive
7SK4-f1,0.9990093152523041,37,PseudoPositive,StrongPositive,Positive
7SK4-f3,0.8862057881951332,45,PseudoNegative,StrongNegative,Positive
7SK7-f3,0.00035603271504893895,68,PseudoNegative,StrongNegative,Negative
7SK7-f5,0.34237399660795925,42,PseudoNegative,StrongNegative,Negative
7SK8-f1,0.9980185222625731,35,PseudoPositive,PseudoPositive,Positive
7SK8-f3,0.755375735193491,42,PseudoNegative,StrongNegative,Positive
7SL8-f1,0.9992458369731902,26,PseudoPositive,StrongPositive,Positive
7SMM-f5,3.6062662807211156e-05,97,PseudoNegative,StrongNegative,Negative
7SMR-f5,0.9983570168018341,31,PseudoPositive,PseudoPositive,Positive
7SMS-f4,0.998598215818405,26,PseudoPositive,PseudoPositive,Positive
7SMS-f5,0.9992190809249879,23,PseudoPositive,StrongPositive,Positive
