protein_id,average_score,number_atoms,min_max_label,percentile_label,threshold_label
5AW2-f1,0.9924052941799164,59,PseudoPositive,PseudoNegative,Positive
5AW2-f2,0.9889265818595886,50,PseudoPositive,PseudoNegative,Positive
5AW3-f1,0.993173669576645,54,PseudoPositive,PseudoNegative,Positive
5AW4-f1,0.991273197889328,50,PseudoPositive,PseudoNegative,Positive
5AW5-f1,0.09442371213226576,69,PseudoNegative,StrongNegative,Negative
5AW7-f1,0.9066155895590782,56,PseudoNegative,StrongNegative,Positive
5AW7-f2,0.9953467233180999,59,PseudoPositive,PseudoNegative,Positive
5AW8-f1,0.06003812742780423,72,PseudoNegative,StrongNegative,Negative
5AW8-f4,0.998641925573349,43,PseudoPositive,PseudoPositive,Positive
5AW9-f1,0.9653699173927308,55,PseudoPositive,PseudoNegative,Positive
5AW9-f4,0.9810924711227417,59,PseudoPositive,PseudoNegative,Positive
5C1M-f3,0.9973273482322693,31,PseudoPositive,PseudoNegative,Positive
5D5A-f3,0.9993930008411407,23,PseudoPositive,StrongPositive,Positive
5D5A-f5,0.00518313635493534,59,StrongNegative,StrongNegative,Negative
5D6L-f1,6.924738709556942e-05,86,StrongNegative,StrongNegative,Negative
5D6L-f2,0.9993905482292176,18,PseudoPositive,StrongPositive,Positive
5D6L-f4,0.9891542723178863,35,PseudoPositive,PseudoNegative,Positive
5I71-f1,0.00020845411793469934,107,StrongNegative,StrongNegative,Negative
5I74-f2,2.632989622708237e-05,103,StrongNegative,StrongNegative,Negative
5I74-f3,0.00012054411827098514,102,StrongNegative,StrongNegative,Negative
5I75-f2,0.0003348497102451278,87,StrongNegative,StrongNegative,Negative
5IU4-f1,0.9994665129184723,3,PseudoPositive,StrongPositive,Positive
5IU7-f1,1.1542696982914436e-05,109,StrongNegative,StrongNegative,Negative
5IU8-f1,1.879198806626903e-06,124,StrongNegative,StrongNegative,Negative
5JQH-f1,0.10405106678989247,87,PseudoNegative,StrongNegative,Negative
5JTB-f2,0.8593447988033296,37,PseudoNegative,StrongNegative,Positive
5JTB-f5,0.3576100735850632,81,PseudoNegative,StrongNegative,Negative
5K2A-f1,0.7038744274079799,37,PseudoNegative,StrongNegative,Positive
5K2A-f2,4.1841466220823796e-05,81,StrongNegative,StrongNegative,Negative
5K2B-f4,2.2448388479460846e-05,84,StrongNegative,StrongNegative,Negative
5MZJ-f2,0.18560750498573902,43,PseudoNegative,StrongNegative,Negative
5MZJ-f4,0.0017569134314544001,76,StrongNegative,StrongNegative,Negative
5MZP-f1,0.9517907176017761,49,PseudoPositive,PseudoNegative,Positive
5MZP-f2,0.5669544050917029,37,PseudoNegative,StrongNegative,Positive
5N2R-f3,0.9194434292316437,33,PseudoPositive,StrongNegative,Positive
5NLX-f1,0.999468734741211,3,PseudoPositive,StrongPositive,Positive
5NLX-f3,0.8561300373375416,41,PseudoNegative,StrongNegative,Positive
5NM2-f2,0.12181703886296598,68,PseudoNegative,StrongNegative,Negative
5NM4-f1,8.86326767521184e-05,84,StrongNegative,StrongNegative,Negative
5NM4-f3,0.1494255799625534,52,PseudoNegative,StrongNegative,Negative
5OLG-f1,3.815202871302859e-05,85,StrongNegative,StrongNegative,Negative
5OLO-f2,0.9994056239128113,12,PseudoPositive,StrongPositive,Positive
5OLO-f4,0.9500841910839082,31,PseudoPositive,PseudoNegative,Positive
5OLV-f1,0.06540576495416456,58,PseudoNegative,StrongNegative,Negative
5OLZ-f1,0.6077067209035159,52,PseudoNegative,StrongNegative,Positive
5OLZ-f3,0.9994752883911133,8,PseudoPositive,StrongPositive,Positive
5OLZ-f5,0.5954797287434339,35,PseudoNegative,StrongNegative,Positive
5OM1-f3,1.7966055094930764e-05,102,StrongNegative,StrongNegative,Negative
5OM1-f5,0.9994659392833709,5,PseudoPositive,StrongPositive,Positive
5TCX-f1,0.0017713944822643798,85,StrongNegative,StrongNegative,Negative
5WVR-f1,0.0030361873534856597,70,StrongNegative,StrongNegative,Negative
5WVR-f3,1.898208234868548e-05,97,StrongNegative,StrongNegative,Negative
5ZM5-f1,6.722020453616113e-05,94,StrongNegative,StrongNegative,Negative
5ZM5-f3,6.689722892204486e-06,90,StrongNegative,StrongNegative,Negative
5ZM7-f5,0.1117819671125034,67,PseudoNegative,StrongNegative,Negative
6A93-f3,0.03235089492518448,90,PseudoNegative,StrongNegative,Negative
6AQF-f2,0.912475974202156,33,PseudoPositive,StrongNegative,Positive
6BHU-f3,0.9993959858417512,24,PseudoPositive,StrongPositive,Positive
6BHU-f4,0.9839828977584839,34,PseudoPositive,PseudoNegative,Positive
6DRY-f3,3.603338615384644e-06,120,StrongNegative,StrongNegative,Negative
6DRZ-f2,0.0007943214721162399,79,StrongNegative,StrongNegative,Negative
6DRZ-f4,0.026081935945723618,64,PseudoNegative,StrongNegative,Negative
6DS0-f1,0.00012687493249539152,85,StrongNegative,StrongNegative,Negative
6GT3-f1,3.445040228364338e-06,108,StrongNegative,StrongNegative,Negative
6IBB-f3,0.00112238255804546,79,StrongNegative,StrongNegative,Negative
6IDF-f2,0.054810575864219536,90,PseudoNegative,StrongNegative,Negative
6IDF-f5,0.9855349864959717,30,PseudoPositive,PseudoNegative,Positive
6IIV-f1,0.0032169942994841596,63,StrongNegative,StrongNegative,Negative
6IIV-f5,0.8716981314122677,31,PseudoNegative,StrongNegative,Positive
6JMQ-f4,0.9992274403572082,18,PseudoPositive,PseudoPositive,Positive
6JXH-f1,0.962838725566864,45,PseudoPositive,PseudoNegative,Positive
6JXI-f1,0.047389111934520736,54,PseudoNegative,StrongNegative,Negative
6JXI-f2,0.998846985578537,44,PseudoPositive,PseudoPositive,Positive
6JXJ-f1,0.06697947785898574,74,PseudoNegative,StrongNegative,Negative
6JXJ-f4,0.22027725103870033,63,PseudoNegative,StrongNegative,Negative
6KUW-f2,0.02481935520679686,75,PseudoNegative,StrongNegative,Negative
6LFO-f3,0.4695194189324975,69,PseudoNegative,StrongNegative,Negative
6LPL-f5,0.5588546751886606,64,PseudoNegative,StrongNegative,Positive
6LR4-f5,0.0009035683290694186,82,StrongNegative,StrongNegative,Negative
6LW5-f1,0.22062973787914958,65,PseudoNegative,StrongNegative,Negative
6M0F-f5,0.10111101595498617,70,PseudoNegative,StrongNegative,Negative
6M0Z-f1,0.6437034310102463,43,PseudoNegative,StrongNegative,Positive
6M2R-f1,0.9951470191478731,30,PseudoPositive,PseudoNegative,Positive
6M38-f3,0.9991949172019959,28,PseudoPositive,PseudoPositive,Positive
6M3Z-f5,0.4360767310373485,70,PseudoNegative,StrongNegative,Negative
6M47-f1,0.5133147478625177,45,PseudoNegative,StrongNegative,Positive
6M47-f2,0.0001396042195017101,86,StrongNegative,StrongNegative,Negative
6M47-f4,0.0006797792105171024,76,StrongNegative,StrongNegative,Negative
6M47-f5,0.1753074680997524,74,PseudoNegative,StrongNegative,Negative
6MSM-f1,1.4250962408340227e-05,121,StrongNegative,StrongNegative,Negative
6NBF-f2,0.9991599786281586,22,PseudoPositive,PseudoPositive,Positive
6NF4-f1,0.9929210424423218,50,PseudoPositive,PseudoNegative,Positive
6O1V-f4,0.0046882372474355595,97,StrongNegative,StrongNegative,Negative
6O3C-f4,0.09589679217129013,73,PseudoNegative,StrongNegative,Negative
6OBA-f4,7.192496561832675e-05,92,StrongNegative,StrongNegative,Negative
6OMM-f3,0.6134668052792549,52,PseudoNegative,StrongNegative,Positive
6OS2-f3,0.9416162414550782,31,PseudoPositive,StrongNegative,Positive
6OS2-f4,0.998288468837738,27,PseudoPositive,PseudoPositive,Positive
6PB0-f1,0.5446340609714388,44,PseudoNegative,StrongNegative,Positive
6PB1-f1,0.03614522710815066,69,PseudoNegative,StrongNegative,Negative
6PB1-f2,0.05548799089505332,62,PseudoNegative,StrongNegative,Negative
6PB1-f4,0.01550899431362628,57,PseudoNegative,StrongNegative,Negative
6PS3-f2,0.00658335878995054,73,StrongNegative,StrongNegative,Negative
6PS3-f3,0.9852689855098724,49,PseudoPositive,PseudoNegative,Positive
6PS4-f1,0.07608929195231753,75,PseudoNegative,StrongNegative,Negative
6PS6-f3,0.013731295717763681,62,StrongNegative,StrongNegative,Negative
6PS7-f1,4.4182523598465195e-05,96,StrongNegative,StrongNegative,Negative
6RZ7-f1,2.7720527909082194e-05,97,StrongNegative,StrongNegative,Negative
6RZ9-f1,0.00035543727379166204,76,StrongNegative,StrongNegative,Negative
6RZ9-f3,0.0006420832383591399,87,StrongNegative,StrongNegative,Negative
6S0L-f1,7.339196483733888e-05,79,StrongNegative,StrongNegative,Negative
6S0L-f4,0.9989139423370361,23,PseudoPositive,PseudoPositive,Positive
6S0Q-f5,0.8222477105259894,34,PseudoNegative,StrongNegative,Positive
6S7P-f3,0.0006061730224391224,84,StrongNegative,StrongNegative,Negative
6T9N-f2,0.10873639432154589,73,PseudoNegative,StrongNegative,Negative
6TPK-f1,0.9980806994438172,32,PseudoPositive,PseudoPositive,Positive
6TPK-f2,0.0006458007911478,72,StrongNegative,StrongNegative,Negative
6TPK-f5,0.03189915921073402,68,PseudoNegative,StrongNegative,Negative
6UCB-f2,0.0005109580233619799,78,StrongNegative,StrongNegative,Negative
6UD4-f2,5.362536405186802e-05,89,StrongNegative,StrongNegative,Negative
6UD4-f5,0.01749545888995632,62,PseudoNegative,StrongNegative,Negative
6UY0-f2,0.09822314500249918,59,PseudoNegative,StrongNegative,Negative
6UY0-f4,0.32724105171859263,41,PseudoNegative,StrongNegative,Negative
6UY0-f5,0.9992861273288727,30,PseudoPositive,StrongPositive,Positive
6V22-f2,0.5501785128712654,84,PseudoNegative,StrongNegative,Positive
6V22-f4,0.2523667840403504,86,PseudoNegative,StrongNegative,Negative
6VI4-f1,1.4935041119542802e-05,121,StrongNegative,StrongNegative,Negative
6W5S-f4,0.00367801731840876,80,StrongNegative,StrongNegative,Negative
6WBF-f2,0.0031537574658431792,69,StrongNegative,StrongNegative,Negative
6WBG-f1,0.0029620204178644797,96,StrongNegative,StrongNegative,Negative
6WBM-f5,0.00034817262702924537,90,StrongNegative,StrongNegative,Negative
6WH4-f4,0.00035668168481784,76,StrongNegative,StrongNegative,Negative
6WM2-f1,6.6051232247719e-05,102,StrongNegative,StrongNegative,Negative
6WM2-f3,0.0005626213092200205,89,StrongNegative,StrongNegative,Negative
6WQA-f1,0.8659045746326447,44,PseudoNegative,StrongNegative,Positive
6WQA-f2,5.1812163064823835e-05,88,StrongNegative,StrongNegative,Negative
6XBK-f1,6.622591445591297e-06,123,StrongNegative,StrongNegative,Negative
6ZDR-f1,0.9238956215381622,33,PseudoPositive,StrongNegative,Positive
6ZDV-f1,2.3265724723955827e-05,103,StrongNegative,StrongNegative,Negative
6ZDV-f4,0.9816691246032715,34,PseudoPositive,PseudoNegative,Positive
7A69-f3,0.013373776112275618,64,StrongNegative,StrongNegative,Negative
7ARO-f4,0.00049653040199334,96,StrongNegative,StrongNegative,Negative
7BU6-f3,0.01069416663667648,73,StrongNegative,StrongNegative,Negative
7BU6-f5,0.00564133508142546,64,StrongNegative,StrongNegative,Negative
7BU7-f4,6.900844271738656e-05,82,StrongNegative,StrongNegative,Negative
7BU7-f5,0.9993252129554747,24,PseudoPositive,StrongPositive,Positive
7BVQ-f1,0.9779611487388611,37,PseudoPositive,PseudoNegative,Positive
7BVQ-f3,0.01322279247538242,74,StrongNegative,StrongNegative,Negative
7CFN-f1,6.6084576674256825e-06,118,StrongNegative,StrongNegative,Negative
7CKW-f3,0.9985527980327606,26,PseudoPositive,PseudoPositive,Positive
7CKW-f5,0.999370374917984,27,PseudoPositive,StrongPositive,Positive
7CKY-f3,0.9950467994213105,39,PseudoPositive,PseudoNegative,Positive
7CKY-f5,0.00017611063472939152,93,StrongNegative,StrongNegative,Negative
7CKZ-f3,0.3901250090794638,42,PseudoNegative,StrongNegative,Negative
7CU3-f3,0.3397240885719657,68,PseudoNegative,StrongNegative,Negative
7CU3-f4,0.0019183902770018202,75,StrongNegative,StrongNegative,Negative
7CZ5-f1,0.3618327761739492,45,PseudoNegative,StrongNegative,Negative
7CZ5-f3,0.8359624629616738,40,PseudoNegative,StrongNegative,Positive
7CZ5-f4,0.999354783296585,34,PseudoPositive,StrongPositive,Positive
7D76-f3,0.5844387389421464,65,PseudoNegative,StrongNegative,Positive
7D76-f4,0.004716848323463601,71,StrongNegative,StrongNegative,Negative
7D77-f5,0.020042345656285702,95,PseudoNegative,StrongNegative,Negative
7D91-f1,0.491966070599854,42,PseudoNegative,StrongNegative,Negative
7D91-f4,0.014658471931819761,70,PseudoNegative,StrongNegative,Negative
7DDH-f4,5.5478343080494596e-05,73,StrongNegative,StrongNegative,Negative
7DDL-f1,0.02475285468925718,64,PseudoNegative,StrongNegative,Negative
7DRT-f1,0.00026643292811236,99,StrongNegative,StrongNegative,Negative
7DRT-f3,0.00023704970589272,85,StrongNegative,StrongNegative,Negative
7DTY-f1,0.13107444979157296,59,PseudoNegative,StrongNegative,Negative
7DUQ-f1,6.830809860138352e-05,78,StrongNegative,StrongNegative,Negative
7DUR-f1,2.70153338778556e-06,112,StrongNegative,StrongNegative,Negative
7E14-f4,0.5237430229187011,54,PseudoNegative,StrongNegative,Positive
7E2X-f1,0.1747981767021119,50,PseudoNegative,StrongNegative,Negative
7E2Y-f4,0.0003236714866011,66,StrongNegative,StrongNegative,Negative
7E2Z-f2,0.0003353540965617436,95,StrongNegative,StrongNegative,Negative
7EJX-f3,0.9994538531303405,9,PseudoPositive,StrongPositive,Positive
7EKI-f5,0.0797998037267243,79,PseudoNegative,StrongNegative,Negative
7EKT-f2,0.00044848115991766,100,StrongNegative,StrongNegative,Negative
7EKT-f5,0.0001622605301999798,111,StrongNegative,StrongNegative,Negative
7ET1-f1,0.0008965012826060673,85,StrongNegative,StrongNegative,Negative
7ET1-f4,0.00198911422829219,85,StrongNegative,StrongNegative,Negative
7EUO-f2,0.01172645612829358,55,StrongNegative,StrongNegative,Negative
7EVM-f2,0.0033140912760427203,97,StrongNegative,StrongNegative,Negative
7EVM-f5,0.00016026244216475855,89,StrongNegative,StrongNegative,Negative
7F16-f1,2.6155508765981494e-06,125,StrongNegative,StrongNegative,Negative
7F16-f4,0.6929398299455642,48,PseudoNegative,StrongNegative,Positive
7F61-f1,4.5375484945893165e-06,108,StrongNegative,StrongNegative,Negative
7F61-f4,0.0153783027164172,59,PseudoNegative,StrongNegative,Negative
7F61-f5,0.0022259532690295197,92,StrongNegative,StrongNegative,Negative
7F6G-f5,0.999460139989853,22,PseudoPositive,StrongPositive,Positive
7F6H-f1,3.1662211783412885e-05,127,StrongNegative,StrongNegative,Negative
7F6H-f4,0.00513665710791242,80,StrongNegative,StrongNegative,Negative
7F6I-f5,0.379015153940767,63,PseudoNegative,StrongNegative,Negative
7F9Y-f1,0.0695462147025391,45,PseudoNegative,StrongNegative,Negative
7F9Y-f2,0.5831611967142671,41,PseudoNegative,StrongNegative,Positive
7FDV-f1,0.0017034762092334398,84,StrongNegative,StrongNegative,Negative
7FDV-f2,0.08196595354826416,78,PseudoNegative,StrongNegative,Negative
7FEE-f2,0.9923081223964691,35,PseudoPositive,PseudoNegative,Positive
7FEE-f5,0.9993850204944611,26,PseudoPositive,StrongPositive,Positive
7FIN-f3,0.9992954437732697,21,PseudoPositive,StrongPositive,Positive
7FJD-f4,0.00017383982449421998,86,StrongNegative,StrongNegative,Negative
7FJE-f4,0.00778758033573098,93,StrongNegative,StrongNegative,Negative
7JV5-f1,0.24358452497422692,62,PseudoNegative,StrongNegative,Negative
7JVP-f2,0.0004741922750517571,83,StrongNegative,StrongNegative,Negative
7JVP-f5,5.88033897447815e-06,107,StrongNegative,StrongNegative,Negative
7JVQ-f3,0.00014311203424219782,94,StrongNegative,StrongNegative,Negative
7LFT-f1,0.5494342585206031,57,PseudoNegative,StrongNegative,Positive
7LFT-f3,0.6714599154591561,45,PseudoNegative,StrongNegative,Positive
7LFT-f4,0.4166427493616938,47,PseudoNegative,StrongNegative,Negative
7LFT-f5,0.4697225747108459,48,PseudoNegative,StrongNegative,Negative
7LGU-f1,4.834740439378038e-05,104,StrongNegative,StrongNegative,Negative
7LGW-f3,0.7944775298833846,49,PseudoNegative,StrongNegative,Positive
7LGW-f4,0.9973491306304931,30,PseudoPositive,PseudoNegative,Positive
7LGW-f5,0.09406095990701577,77,PseudoNegative,StrongNegative,Negative
7LH2-f2,0.0003083707424884588,98,StrongNegative,StrongNegative,Negative
7LH2-f5,0.9994823415279388,28,PseudoPositive,StrongPositive,Positive
7LIA-f1,0.9982180588245392,35,PseudoPositive,PseudoPositive,Positive
7LIA-f4,2.518485853562424e-05,91,StrongNegative,StrongNegative,Negative
7LJC-f5,0.2398673711828887,49,PseudoNegative,StrongNegative,Negative
7LJD-f3,0.048606299751263515,78,PseudoNegative,StrongNegative,Negative
7LJD-f4,0.00038534754380084005,77,StrongNegative,StrongNegative,Negative
7LJD-f5,0.00084560286483244,78,StrongNegative,StrongNegative,Negative
7M5X-f3,0.9984967126846314,37,PseudoPositive,PseudoPositive,Positive
7M5Y-f1,0.9962124352455138,26,PseudoPositive,PseudoNegative,Positive
7M95-f1,9.043063188799287e-05,96,StrongNegative,StrongNegative,Negative
7MIX-f4,0.06618924082699228,77,PseudoNegative,StrongNegative,Negative
7MIY-f3,0.43805812639743086,49,PseudoNegative,StrongNegative,Negative
7MIY-f4,0.6983187255263329,54,PseudoNegative,StrongNegative,Positive
7MIY-f5,0.00039774778978242007,78,StrongNegative,StrongNegative,Negative
7N4U-f1,0.17985659754462538,49,PseudoNegative,StrongNegative,Negative
7N4U-f2,0.912255765557289,44,PseudoPositive,StrongNegative,Positive
7N4U-f4,0.8846199187040329,46,PseudoNegative,StrongNegative,Positive
7N4X-f1,4.16840305435926e-05,87,StrongNegative,StrongNegative,Negative
7N4X-f3,0.0030712711760552,80,StrongNegative,StrongNegative,Negative
7N4X-f5,0.9991400122642518,24,PseudoPositive,PseudoPositive,Positive
7NA7-f2,0.9992195663452149,20,PseudoPositive,PseudoPositive,Positive
7NEQ-f2,0.7113937587738037,34,PseudoNegative,StrongNegative,Positive
7NEQ-f3,0.00017754409439199467,82,StrongNegative,StrongNegative,Negative
7NEQ-f5,0.9080520513653756,36,PseudoNegative,StrongNegative,Positive
7NF6-f2,0.9910855133533477,35,PseudoPositive,PseudoNegative,Positive
7NF6-f3,0.00023253792382996476,79,StrongNegative,StrongNegative,Negative
7NF8-f1,0.9991620676517486,36,PseudoPositive,PseudoPositive,Positive
7OCA-f1,0.00013089817849595327,104,StrongNegative,StrongNegative,Negative
7OCA-f2,0.00012933524537719025,101,StrongNegative,StrongNegative,Negative
7OCA-f3,0.47106929573323575,40,PseudoNegative,StrongNegative,Negative
7OCE-f1,3.39083052003275e-05,103,StrongNegative,StrongNegative,Negative
7OCE-f3,0.00407028694005562,87,StrongNegative,StrongNegative,Negative
7OJ8-f1,0.00021853399757214108,105,StrongNegative,StrongNegative,Negative
7OJ8-f3,0.062770801521372,66,PseudoNegative,StrongNegative,Negative
7OJI-f5,0.9983335161209107,30,PseudoPositive,PseudoPositive,Positive
7P00-f4,0.9994095590114593,24,PseudoPositive,StrongPositive,Positive
7PP1-f1,0.02714473618162442,56,PseudoNegative,StrongNegative,Negative
7PX4-f4,0.9371764504909516,33,PseudoPositive,StrongNegative,Positive
7PYR-f3,1.2371647005906537e-05,84,StrongNegative,StrongNegative,Negative
7PYR-f5,0.03990086298997626,71,PseudoNegative,StrongNegative,Negative
7R8A-f3,0.1947727714179782,55,PseudoNegative,StrongNegative,Negative
7R8A-f4,0.14649928420642386,47,PseudoNegative,StrongNegative,Negative
7R8B-f1,0.0004404410141687,102,StrongNegative,StrongNegative,Negative
7R8B-f2,0.5529930365197361,58,PseudoNegative,StrongNegative,Positive
7R8B-f4,0.10845876970235255,70,PseudoNegative,StrongNegative,Negative
7R8D-f1,0.0015216997550450801,84,StrongNegative,StrongNegative,Negative
7R8D-f2,0.00010044832087553756,84,StrongNegative,StrongNegative,Negative
7RHR-f1,3.9280188315501624e-05,91,StrongNegative,StrongNegative,Negative
7RHR-f2,0.9609242403507233,36,PseudoPositive,PseudoNegative,Positive
7SHE-f4,0.9992304153442383,16,PseudoPositive,PseudoPositive,Positive
7SHF-f3,0.02234814412938426,84,PseudoNegative,StrongNegative,Negative
7SIL-f1,0.9994375162124634,18,PseudoPositive,StrongPositive,Positive
7SIL-f3,0.8285775859951972,43,PseudoNegative,StrongNegative,Positive
7SIL-f4,0.981223673582077,26,PseudoPositive,PseudoNegative,Positive
7SIL-f5,0.9994435658454895,16,PseudoPositive,StrongPositive,Positive
7SIM-f2,0.6342023694440723,50,PseudoNegative,StrongNegative,Positive
7SIM-f3,0.9994822402000427,18,PseudoPositive,StrongPositive,Positive
7SIM-f4,0.9994200720787049,15,PseudoPositive,StrongPositive,Positive
7SK4-f1,0.9992567176818848,37,PseudoPositive,PseudoPositive,Positive
7SK4-f3,0.8487583133876324,45,PseudoNegative,StrongNegative,Positive
7SK7-f3,0.00027553686816095887,68,StrongNegative,StrongNegative,Negative
7SK7-f4,0.30304087119549517,61,PseudoNegative,StrongNegative,Negative
7SK8-f1,0.9980728640556336,35,PseudoPositive,PseudoPositive,Positive
7SK8-f3,0.7142094320356845,42,PseudoNegative,StrongNegative,Positive
7SL8-f1,0.9994643816947937,26,PseudoPositive,StrongPositive,Positive
7SMQ-f3,0.00273703641790774,67,StrongNegative,StrongNegative,Negative
7SMR-f5,0.9987665615081788,31,PseudoPositive,PseudoPositive,Positive
7SMS-f4,0.9990228943824768,26,PseudoPositive,PseudoPositive,Positive
7SMS-f5,0.9994311854839324,23,PseudoPositive,StrongPositive,Positive
7SMT-f5,0.9992641580104827,27,PseudoPositive,PseudoPositive,Positive
7T2G-f4,0.9993257091045379,17,PseudoPositive,StrongPositive,Positive
7TAI-f2,0.000653684430285425,89,StrongNegative,StrongNegative,Negative
7TAI-f4,0.014675750881608041,85,PseudoNegative,StrongNegative,Negative
7TBW-f1,0.00023502459979769823,87,StrongNegative,StrongNegative,Negative
7TY6-f1,0.0013461211088724198,88,StrongNegative,StrongNegative,Negative
7TY7-f2,0.015188488183892259,68,PseudoNegative,StrongNegative,Negative
7TY7-f5,0.03031272865721254,71,PseudoNegative,StrongNegative,Negative
7TY8-f1,0.000458244198285631,75,StrongNegative,StrongNegative,Negative
