protein_id,average_score,number_atoms,min_max_label,percentile_label,threshold_label
5AW8-f1,0.02754588390849218,72,PseudoNegative,StrongNegative,Negative
5AW8-f4,0.998205322265625,43,PseudoPositive,PseudoPositive,Positive
5AW9-f1,0.9591793534755706,55,PseudoPositive,PseudoNegative,Positive
5AW9-f2,0.9910032551288603,54,PseudoPositive,PseudoNegative,Positive
5AW9-f4,0.977477561235428,59,PseudoPositive,PseudoNegative,Positive
5C1M-f3,0.9979607679843902,31,PseudoPositive,PseudoPositive,Positive
5D5A-f3,0.9994574043750764,23,PseudoPositive,StrongPositive,Positive
5D5A-f5,0.00393560433834576,59,PseudoNegative,StrongNegative,Negative
5D6L-f1,6.048590532240702e-05,86,StrongNegative,StrongNegative,Negative
5D6L-f2,0.9994286124706269,18,PseudoPositive,StrongPositive,Positive
5D6L-f4,0.9752614418268204,35,PseudoPositive,PseudoNegative,Positive
5I6X-f1,0.01097172404820954,94,PseudoNegative,StrongNegative,Negative
5I71-f5,0.00144778955014586,91,PseudoNegative,StrongNegative,Negative
5I73-f1,0.038338380058310514,79,PseudoNegative,StrongNegative,Negative
5I75-f1,0.00755728309640466,102,PseudoNegative,StrongNegative,Negative
5IU4-f2,2.523748358328004e-05,88,StrongNegative,StrongNegative,Negative
5IU8-f1,1.3381975943387879e-06,124,StrongNegative,StrongNegative,Negative
5JTB-f2,0.7912688528746367,37,PseudoNegative,StrongNegative,Positive
5K2A-f1,0.6450403654184191,37,PseudoNegative,StrongNegative,Positive
5K2B-f1,2.0496812271957766e-05,81,StrongNegative,StrongNegative,Negative
5K2C-f4,0.007963377455534961,66,PseudoNegative,StrongNegative,Negative
5K2D-f1,4.9152451285715984e-05,98,StrongNegative,StrongNegative,Negative
5K2D-f4,0.034503816758853625,77,PseudoNegative,StrongNegative,Negative
5L7D-f1,0.0002458247924213679,96,PseudoNegative,StrongNegative,Negative
5MZJ-f1,0.07724056152769476,69,PseudoNegative,StrongNegative,Negative
5MZJ-f4,0.0009145066425139388,76,PseudoNegative,StrongNegative,Negative
5MZJ-f5,0.0002945941602077571,86,PseudoNegative,StrongNegative,Negative
5MZP-f1,0.9530356766581536,49,PseudoPositive,StrongNegative,Positive
5MZP-f2,0.4940293672782718,37,PseudoNegative,StrongNegative,Negative
5N2R-f2,0.00011587059457443354,85,PseudoNegative,StrongNegative,Negative
5N2R-f3,0.8347615626305341,33,PseudoNegative,StrongNegative,Positive
5NLX-f3,0.7457474982561544,41,PseudoNegative,StrongNegative,Positive
5NM2-f1,5.370179914346021e-06,101,StrongNegative,StrongNegative,Negative
5NM2-f2,0.07821770866449512,68,PseudoNegative,StrongNegative,Negative
5NM4-f3,0.09877877115944281,52,PseudoNegative,StrongNegative,Negative
5OLH-f1,5.437801897496097e-06,101,StrongNegative,StrongNegative,Negative
5OLO-f2,0.9994572117328644,12,PseudoPositive,StrongPositive,Positive
5OLO-f4,0.9351342463493347,31,PseudoPositive,StrongNegative,Positive
5OLV-f1,0.03975160412062534,58,PseudoNegative,StrongNegative,Negative
5OLV-f4,3.6502103763053736e-05,96,StrongNegative,StrongNegative,Negative
5OLZ-f1,0.5375285660400987,52,PseudoNegative,StrongNegative,Positive
5OLZ-f3,0.999537350654602,8,PseudoPositive,StrongPositive,Positive
5OLZ-f5,0.47728337119705977,35,PseudoNegative,StrongNegative,Negative
5OM1-f5,0.9995314204692839,5,PseudoPositive,StrongPositive,Positive
5OM4-f5,3.6993186905136756e-05,89,StrongNegative,StrongNegative,Negative
5TVN-f1,0.00011744289019160425,89,PseudoNegative,StrongNegative,Negative
5UVI-f1,3.324558694769185e-06,107,StrongNegative,StrongNegative,Negative
5VRA-f1,3.0982243311594977e-06,88,StrongNegative,StrongNegative,Negative
5X7D-f4,0.0035420867903484996,75,PseudoNegative,StrongNegative,Negative
5ZM5-f1,2.8492132591063425e-05,94,StrongNegative,StrongNegative,Negative
5ZM5-f4,0.17078965626686107,78,PseudoNegative,StrongNegative,Negative
5ZM5-f5,0.2030735648666741,59,PseudoNegative,StrongNegative,Negative
5ZM7-f3,0.0061291492542408805,59,PseudoNegative,StrongNegative,Negative
6A93-f3,0.03769633538997728,90,PseudoNegative,StrongNegative,Negative
6A93-f4,0.00013287730332292444,84,PseudoNegative,StrongNegative,Negative
6AQF-f1,1.181989968920588e-05,97,StrongNegative,StrongNegative,Negative
6AQF-f2,0.8509466823972762,33,PseudoNegative,StrongNegative,Positive
6B73-f1,0.00965298950497522,75,PseudoNegative,StrongNegative,Negative
6B73-f5,0.00200319383387608,73,PseudoNegative,StrongNegative,Negative
6BHU-f3,0.9994875006675722,24,PseudoPositive,StrongPositive,Positive
6BHU-f4,0.9821864972114562,34,PseudoPositive,PseudoNegative,Positive
6CO7-f1,0.0002696769821020733,91,PseudoNegative,StrongNegative,Negative
6CO7-f3,0.000316178920805994,81,PseudoNegative,StrongNegative,Negative
6DRX-f1,0.00013723693022276532,106,PseudoNegative,StrongNegative,Negative
6DRX-f3,0.0013297049216055,75,PseudoNegative,StrongNegative,Negative
6DRY-f3,3.482799790952118e-06,120,StrongNegative,StrongNegative,Negative
6DRZ-f1,1.7636049590077015e-06,99,StrongNegative,StrongNegative,Negative
6DRZ-f2,0.0004056520892167587,79,PseudoNegative,StrongNegative,Negative
6GT3-f1,1.3443152834789142e-06,108,StrongNegative,StrongNegative,Negative
6GYH-f1,0.0002792513991946524,64,PseudoNegative,StrongNegative,Negative
6GYH-f3,0.0011144096088453,62,PseudoNegative,StrongNegative,Negative
6IBB-f1,3.929994165824091e-05,79,StrongNegative,StrongNegative,Negative
6IDF-f2,0.04431708472789608,90,PseudoNegative,StrongNegative,Negative
6IDF-f5,0.9802931927442551,30,PseudoPositive,PseudoNegative,Positive
6IIV-f5,0.8365615252926946,31,PseudoNegative,StrongNegative,Positive
6IYC-f2,0.00157724797183248,91,PseudoNegative,StrongNegative,Negative
6IYC-f5,0.023796149080633718,65,PseudoNegative,StrongNegative,Negative
6JMQ-f4,0.9993183512687682,18,PseudoPositive,StrongPositive,Positive
6JXH-f1,0.9074206669330598,45,PseudoPositive,StrongNegative,Positive
6JXI-f2,0.9988778102397919,44,PseudoPositive,PseudoPositive,Positive
6JXJ-f3,0.08405560492776565,71,PseudoNegative,StrongNegative,Negative
6JXJ-f5,0.00175799342315344,72,PseudoNegative,StrongNegative,Negative
6JZH-f2,0.05460803936261795,82,PseudoNegative,StrongNegative,Negative
6KUW-f1,0.00861618885521006,95,PseudoNegative,StrongNegative,Negative
6KUW-f5,0.00289034854546476,84,PseudoNegative,StrongNegative,Negative
6LPJ-f1,0.00159885862743336,90,PseudoNegative,StrongNegative,Negative
6LPJ-f5,1.644773031767885e-05,78,StrongNegative,StrongNegative,Negative
6LPL-f1,7.718199526436985e-05,84,PseudoNegative,StrongNegative,Negative
6LR4-f3,0.0019658539583396603,74,PseudoNegative,StrongNegative,Negative
6LR4-f5,0.0013517576326446,82,PseudoNegative,StrongNegative,Negative
6M0F-f3,0.00011776107364528188,73,PseudoNegative,StrongNegative,Negative
6M0F-f5,0.18977350432612,70,PseudoNegative,StrongNegative,Negative
6M0Z-f1,0.3820806433819234,43,PseudoNegative,StrongNegative,Negative
6M0Z-f3,0.01702322625470692,76,PseudoNegative,StrongNegative,Negative
6M2R-f1,0.9918581914901733,30,PseudoPositive,PseudoNegative,Positive
6M38-f3,0.9992311427593231,28,PseudoPositive,PseudoPositive,Positive
6M38-f5,1.0104566619512256e-05,112,StrongNegative,StrongNegative,Negative
6M3Z-f1,0.043387907159456465,69,PseudoNegative,StrongNegative,Negative
6M3Z-f2,0.00079495130862718,70,PseudoNegative,StrongNegative,Negative
6M47-f1,0.2815027387961745,45,PseudoNegative,StrongNegative,Negative
6NBF-f2,0.9992186713218689,22,PseudoPositive,PseudoPositive,Positive
6NF4-f1,0.9965307292938232,50,PseudoPositive,PseudoNegative,Positive
6OMM-f1,0.0214427889097387,69,PseudoNegative,StrongNegative,Negative
6OMM-f3,0.502987992182374,52,PseudoNegative,StrongNegative,Positive
6OS1-f5,0.05206909656911006,69,PseudoNegative,StrongNegative,Negative
6OS2-f3,0.9034536804556847,31,PseudoPositive,StrongNegative,Positive
6OS2-f4,0.9985705599784851,27,PseudoPositive,PseudoPositive,Positive
6PRZ-f4,0.00316330270276732,83,PseudoNegative,StrongNegative,Negative
6PRZ-f5,0.01227568678562962,70,PseudoNegative,StrongNegative,Negative
6PS0-f4,0.18145529421087117,59,PseudoNegative,StrongNegative,Negative
6PS0-f5,0.00031411434935905866,69,PseudoNegative,StrongNegative,Negative
6PS1-f5,7.535321623410268e-05,78,PseudoNegative,StrongNegative,Negative
6PS2-f3,0.0006250201294803209,89,PseudoNegative,StrongNegative,Negative
6PS2-f5,0.007335985107805721,74,PseudoNegative,StrongNegative,Negative
6PS3-f3,0.9897256069183349,49,PseudoPositive,PseudoNegative,Positive
6PS4-f1,0.045294137135831955,75,PseudoNegative,StrongNegative,Negative
6PS5-f1,0.00258698072777402,65,PseudoNegative,StrongNegative,Negative
6PS5-f2,0.03679219477690638,63,PseudoNegative,StrongNegative,Negative
6PS7-f5,6.634500615943533e-07,103,StrongNegative,StrongNegative,Negative
6PT2-f4,0.00013050385640166602,116,PseudoNegative,StrongNegative,Negative
6RZ6-f1,1.869430573590636e-05,90,StrongNegative,StrongNegative,Negative
6RZ6-f4,1.896304582920916e-05,102,StrongNegative,StrongNegative,Negative
6RZ9-f4,0.392307586560375,41,PseudoNegative,StrongNegative,Negative
6RZ9-f5,0.6088613057434559,73,PseudoNegative,StrongNegative,Positive
6S0L-f4,0.9989857487678527,23,PseudoPositive,PseudoPositive,Positive
6S7P-f3,0.00114361546046496,84,PseudoNegative,StrongNegative,Negative
6T4G-f3,0.00086175718187368,75,PseudoNegative,StrongNegative,Negative
6T9N-f1,0.08305194611291875,84,PseudoNegative,StrongNegative,Negative
6T9N-f2,0.0449770093102015,73,PseudoNegative,StrongNegative,Negative
6TPK-f1,0.9979816882610322,32,PseudoPositive,PseudoPositive,Positive
6UCB-f1,0.01036817797771068,85,PseudoNegative,StrongNegative,Negative
6UCB-f3,0.00449871925183284,86,PseudoNegative,StrongNegative,Negative
6UCB-f4,4.118921297572165e-05,93,StrongNegative,StrongNegative,Negative
6UD4-f3,0.00029316062048948,90,PseudoNegative,StrongNegative,Negative
6UD4-f5,0.00929569704474574,62,PseudoNegative,StrongNegative,Negative
6UY0-f1,7.075552536852895e-05,90,PseudoNegative,StrongNegative,Negative
6UY0-f4,0.21240824307594447,41,PseudoNegative,StrongNegative,Negative
6W5S-f5,0.00060227315050384,77,PseudoNegative,StrongNegative,Negative
6WBG-f1,0.0047087836112623006,96,PseudoNegative,StrongNegative,Negative
6WBG-f2,0.00033510462023909833,75,PseudoNegative,StrongNegative,Negative
6WBG-f3,0.00011260225948547598,71,PseudoNegative,StrongNegative,Negative
6WBN-f2,0.00011609453884226587,78,PseudoNegative,StrongNegative,Negative
6WGT-f4,0.17033459962857883,61,PseudoNegative,StrongNegative,Negative
6WLW-f4,1.8498029394295122e-05,101,StrongNegative,StrongNegative,Negative
6WM2-f3,0.0008773151702360764,89,PseudoNegative,StrongNegative,Negative
6WQA-f1,0.7700256950855255,44,PseudoNegative,StrongNegative,Positive
6XBK-f2,0.0005540774327655,89,PseudoNegative,StrongNegative,Negative
6XBK-f5,6.721814485845557e-05,85,PseudoNegative,StrongNegative,Negative
6ZDR-f1,0.8600000984966755,33,PseudoNegative,StrongNegative,Positive
6ZDV-f1,1.1661723792409815e-05,103,StrongNegative,StrongNegative,Negative
6ZDV-f4,0.9769435770511627,34,PseudoPositive,PseudoNegative,Positive
7ARO-f1,1.801966437020441e-05,86,StrongNegative,StrongNegative,Negative
7BTS-f1,0.00041173735640863103,92,PseudoNegative,StrongNegative,Negative
7BTS-f2,0.0001927744128752432,70,PseudoNegative,StrongNegative,Negative
7BU6-f2,3.3419826891165626e-05,100,StrongNegative,StrongNegative,Negative
7BU7-f5,0.9993455820083618,24,PseudoPositive,StrongPositive,Positive
7BVQ-f1,0.9722374470233918,37,PseudoPositive,PseudoNegative,Positive
7C9I-f2,0.0038276919467416003,103,PseudoNegative,StrongNegative,Negative
7CFM-f4,0.00034448016847760706,98,PseudoNegative,StrongNegative,Negative
7CFM-f5,0.1676786580588668,58,PseudoNegative,StrongNegative,Negative
7CFN-f2,1.039951877728601e-05,101,StrongNegative,StrongNegative,Negative
7CKW-f3,0.998760174036026,26,PseudoPositive,PseudoPositive,Positive
7CKW-f5,0.9994506983757019,27,PseudoPositive,StrongPositive,Positive
7CKY-f3,0.9948539004325866,39,PseudoPositive,PseudoNegative,Positive
7CKZ-f3,0.34229330291075166,42,PseudoNegative,StrongNegative,Negative
7CU3-f1,0.00556623958537416,79,PseudoNegative,StrongNegative,Negative
7CU3-f3,0.27091917653614656,68,PseudoNegative,StrongNegative,Negative
7CZ5-f1,0.2055851687183603,45,PseudoNegative,StrongNegative,Negative
7CZ5-f3,0.7335081570670008,40,PseudoNegative,StrongNegative,Positive
7CZ5-f4,0.9993416080474853,34,PseudoPositive,StrongPositive,Positive
7D76-f3,0.5722905218489468,65,PseudoNegative,StrongNegative,Positive
7D8X-f1,0.00639207669446472,103,PseudoNegative,StrongNegative,Negative
7D8X-f2,0.00128694618033748,96,PseudoNegative,StrongNegative,Negative
7D91-f1,0.3794449371974915,42,PseudoNegative,StrongNegative,Negative
7D91-f5,9.341471469708068e-05,71,PseudoNegative,StrongNegative,Negative
7DDL-f3,0.00013101171870948542,67,PseudoNegative,StrongNegative,Negative
7DRT-f3,0.00013711296614896665,85,PseudoNegative,StrongNegative,Negative
7DRT-f5,0.00069419553834764,70,PseudoNegative,StrongNegative,Negative
7DTY-f3,0.00136417826177414,87,PseudoNegative,StrongNegative,Negative
7DUR-f1,2.9647285502363986e-06,112,StrongNegative,StrongNegative,Negative
7DUR-f3,4.585007127006157e-06,117,StrongNegative,StrongNegative,Negative
7DW9-f1,2.978787001920978e-06,118,StrongNegative,StrongNegative,Negative
7DW9-f4,0.0005665250330273,103,PseudoNegative,StrongNegative,Negative
7E32-f1,1.9101185261779617e-05,83,StrongNegative,StrongNegative,Negative
7E32-f2,0.0017554445721361597,69,PseudoNegative,StrongNegative,Negative
7EJX-f2,0.0753102106894366,52,PseudoNegative,StrongNegative,Negative
7EJX-f3,0.9995115993022917,9,PseudoPositive,StrongPositive,Positive
7EKI-f5,0.053417485666546735,79,PseudoNegative,StrongNegative,Negative
7EKP-f1,0.0011230399924811022,94,PseudoNegative,StrongNegative,Negative
7EUO-f1,0.0006065767596615147,80,PseudoNegative,StrongNegative,Negative
7EVM-f2,0.01030266441740054,97,PseudoNegative,StrongNegative,Negative
7F16-f4,0.7267495563123375,48,PseudoNegative,StrongNegative,Positive
7F61-f4,0.01997806211072016,59,PseudoNegative,StrongNegative,Negative
7F6G-f3,0.00080810603239294,94,PseudoNegative,StrongNegative,Negative
7F6G-f5,0.9995125222206115,22,PseudoPositive,StrongPositive,Positive
7F6I-f1,7.172782701519432e-05,83,PseudoNegative,StrongNegative,Negative
7F6I-f3,4.321976371274161e-05,114,StrongNegative,StrongNegative,Negative
7F6I-f5,0.20952772534871472,63,PseudoNegative,StrongNegative,Negative
7F9Y-f1,0.04478915047786718,45,PseudoNegative,StrongNegative,Negative
7F9Y-f2,0.5106583882156992,41,PseudoNegative,StrongNegative,Positive
7FDV-f2,0.09165195162326559,78,PseudoNegative,StrongNegative,Negative
7FEE-f2,0.9898620398044586,35,PseudoPositive,PseudoNegative,Positive
7FEE-f5,0.9994334881305693,26,PseudoPositive,StrongPositive,Positive
7FIN-f1,0.11458695825759783,61,PseudoNegative,StrongNegative,Negative
7FIN-f2,0.27777816073969,60,PseudoNegative,StrongNegative,Negative
7FIN-f5,0.9304341375827789,34,PseudoPositive,StrongNegative,Positive
7FIY-f1,0.2380280654001981,62,PseudoNegative,StrongNegative,Negative
7FJE-f1,8.637896523987498e-06,121,StrongNegative,StrongNegative,Negative
7JV5-f1,0.1417821397185325,62,PseudoNegative,StrongNegative,Negative
7JVP-f1,3.1789319086629463e-06,97,StrongNegative,StrongNegative,Negative
7LFT-f1,0.45396871727705,57,PseudoNegative,StrongNegative,Negative
7LFT-f3,0.631207248496823,45,PseudoNegative,StrongNegative,Positive
7LFT-f4,0.4091911436314694,47,PseudoNegative,StrongNegative,Negative
7LFT-f5,0.4394220089744776,48,PseudoNegative,StrongNegative,Negative
7LGU-f2,0.8777382625341416,48,PseudoNegative,StrongNegative,Positive
7LGW-f3,0.7032491464018822,49,PseudoNegative,StrongNegative,Positive
7LGW-f4,0.9962634010314941,30,PseudoPositive,PseudoNegative,Positive
7LGW-f5,0.0972558534149138,77,PseudoNegative,StrongNegative,Negative
7LH2-f1,0.16526935834530737,78,PseudoNegative,StrongNegative,Negative
7LH2-f4,5.113979003328951e-05,94,StrongNegative,StrongNegative,Negative
7LH2-f5,0.9995386705398561,28,PseudoPositive,StrongPositive,Positive
7LIA-f1,0.9981394264698029,35,PseudoPositive,PseudoPositive,Positive
7LJC-f1,2.2468308857146902e-05,92,StrongNegative,StrongNegative,Negative
7LJC-f5,0.20373443071357905,49,PseudoNegative,StrongNegative,Negative
7LJD-f4,0.00040762470110774,77,PseudoNegative,StrongNegative,Negative
7LKP-f2,0.26530340211931613,56,PseudoNegative,StrongNegative,Negative
7LKP-f3,2.218860265330136e-05,94,StrongNegative,StrongNegative,Negative
7M5X-f3,0.9987975134849547,37,PseudoPositive,PseudoPositive,Positive
7M5Y-f1,0.9972845041751862,26,PseudoPositive,PseudoNegative,Positive
7MFI-f3,0.01886016244374328,74,PseudoNegative,StrongNegative,Negative
7MIY-f1,0.0667893880186893,62,PseudoNegative,StrongNegative,Negative
7MIY-f3,0.31128692481340836,49,PseudoNegative,StrongNegative,Negative
7N4U-f1,0.2181557887559756,49,PseudoNegative,StrongNegative,Negative
7N4U-f2,0.8897391466498374,44,PseudoNegative,StrongNegative,Positive
7N4U-f4,0.8603942787647247,46,PseudoNegative,StrongNegative,Positive
7N4X-f1,2.382266326783972e-05,87,StrongNegative,StrongNegative,Negative
7N4X-f5,0.999162896156311,24,PseudoPositive,PseudoPositive,Positive
7NA7-f1,1.8057358539260273e-05,110,StrongNegative,StrongNegative,Negative
7NA7-f2,0.9993331403732298,20,PseudoPositive,StrongPositive,Positive
7NA8-f3,0.9981793267726898,28,PseudoPositive,PseudoPositive,Positive
7NEQ-f2,0.544599100084044,34,PseudoNegative,StrongNegative,Positive
7NEQ-f5,0.8351026788651943,36,PseudoNegative,StrongNegative,Positive
7NF6-f1,0.0010838040702783598,96,PseudoNegative,StrongNegative,Negative
7NF6-f2,0.9915978627204896,35,PseudoPositive,PseudoNegative,Positive
7NF8-f1,0.9993293924331665,36,PseudoPositive,StrongPositive,Positive
7OCA-f3,0.31477710869861764,40,PseudoNegative,StrongNegative,Negative
7OJ8-f2,0.004522159742826879,71,PseudoNegative,StrongNegative,Negative
7OJI-f4,0.12148685548198404,56,PseudoNegative,StrongNegative,Negative
7OJI-f5,0.9978706650733947,30,PseudoPositive,PseudoPositive,Positive
7P00-f2,1.5968799758145912e-05,93,StrongNegative,StrongNegative,Negative
7P00-f4,0.9994850163459779,24,PseudoPositive,StrongPositive,Positive
7PP1-f1,0.02631317939283684,56,PseudoNegative,StrongNegative,Negative
7PX4-f4,0.887327900826931,33,PseudoNegative,StrongNegative,Positive
7PXE-f1,0.06152213115897935,70,PseudoNegative,StrongNegative,Negative
7PXG-f1,0.00070714151294146,87,PseudoNegative,StrongNegative,Negative
7PXG-f2,0.1279574610690688,72,PseudoNegative,StrongNegative,Negative
7PXH-f3,2.5817000899696855e-05,108,StrongNegative,StrongNegative,Negative
7PYR-f3,7.041347767359929e-06,84,StrongNegative,StrongNegative,Negative
7Q1U-f4,0.00015477498778175444,90,PseudoNegative,StrongNegative,Negative
7R8B-f2,0.5987671684473753,58,PseudoNegative,StrongNegative,Positive
7R8D-f1,0.00116382525597962,84,PseudoNegative,StrongNegative,Negative
7RHR-f1,2.1131780306870298e-05,91,StrongNegative,StrongNegative,Negative
7RHR-f2,0.9733599205017092,36,PseudoPositive,PseudoNegative,Positive
7SHE-f4,0.9992883622646331,16,PseudoPositive,StrongPositive,Positive
7SHF-f3,0.0437202878234238,84,PseudoNegative,StrongNegative,Negative
7SIL-f1,0.9994964575767517,18,PseudoPositive,StrongPositive,Positive
7SIL-f2,0.057579361893673145,88,PseudoNegative,StrongNegative,Negative
7SIL-f3,0.667858899101615,43,PseudoNegative,StrongNegative,Positive
7SIL-f4,0.9269875653982161,26,PseudoPositive,StrongNegative,Positive
7SIL-f5,0.9994935410022736,16,PseudoPositive,StrongPositive,Positive
7SIM-f2,0.5653144046040252,50,PseudoNegative,StrongNegative,Positive
7SIM-f3,0.9995461797714233,18,PseudoPositive,StrongPositive,Positive
7SIM-f4,0.9994823293685913,15,PseudoPositive,StrongPositive,Positive
7SK4-f1,0.9993211855888366,37,PseudoPositive,StrongPositive,Positive
7SK4-f3,0.7723612460866571,45,PseudoNegative,StrongNegative,Positive
7SK8-f1,0.9975003929138182,35,PseudoPositive,PseudoNegative,Positive
7SK8-f3,0.8176481191515922,42,PseudoNegative,StrongNegative,Positive
7SL8-f1,0.9995111694335937,26,PseudoPositive,StrongPositive,Positive
7SMM-f4,0.9840733878612518,31,PseudoPositive,PseudoNegative,Positive
7SMQ-f1,0.00977608539253784,58,PseudoNegative,StrongNegative,Negative
7SMR-f1,2.2862073316065042e-06,109,StrongNegative,StrongNegative,Negative
7SMR-f3,0.00035006516521774,72,PseudoNegative,StrongNegative,Negative
7SMR-f5,0.9983712043762207,31,PseudoPositive,PseudoPositive,Positive
7SMS-f2,0.00052035926041996,74,PseudoNegative,StrongNegative,Negative
7SMS-f4,0.9988440411090851,26,PseudoPositive,PseudoPositive,Positive
